model,mode,layer,variant,game_code,family,delta1_c,slope_letter,range_letter,slope_canon,range_canon,slope_beh,range_beh,beh_flip
qwen,h2_choice,79,main_perp,AsNc,OD2,0.0,-0.019925000000000033,0.008025000000000018,-0.005674999999999989,0.015900000000000025,0.0,0.0,0
qwen,h2_choice,79,main_perp,AsPc,OD2,0.0,-0.027933333333333348,0.015350000000000003,-0.03758333333333338,0.01535000000000003,0.0,0.0,0
qwen,h2_choice,79,main_perp,AsPd,OD1,-0.0,-0.009450000000000038,0.01525,0.00023333333333337887,0.007925000000000015,0.0,0.0,1
qwen,h2_choice,79,main_perp,AsSh,CO1,0.0,0.033325,0.023325,0.007441666666666699,0.023425000000000015,0.0,0.0,0
qwen,h2_choice,79,main_perp,BaAs,MP,0.0,-0.0011250000000000448,0.015724999999999975,-0.027591666666666716,0.022925000000000015,-0.16666666666666669,0.25,1
qwen,h2_choice,79,main_perp,BaBa,CO2,0.0,-0.00014166666666671658,0.008075000000000013,-0.009458333333333319,0.02255,0.0,0.0,1
qwen,h2_choice,79,main_perp,BaCh,CO2,0.0,0.010041666666666648,0.015349999999999989,0.005641666666666762,0.015649999999999997,0.0,0.0,1
qwen,h2_choice,79,main_perp,BaCm,OD1,0.0,0.027875000000000028,0.015125,0.02820833333333333,0.015125,1.410390785266238e-16,0.0,1
qwen,h2_choice,79,main_perp,BaCo,MP,0.0,0.002475000000000019,0.008099999999999996,-0.0025749999999999337,0.0076749999999999735,0.0,0.0,1
qwen,h2_choice,79,main_perp,BaDl,OD1,0.0,0.008416666666666654,0.023825,-0.008383333333333293,0.015700000000000006,-0.25,0.25,1
qwen,h2_choice,79,main_perp,BaHa,OD2,-0.0,-0.009500000000000028,0.022874999999999993,-0.005700000000000001,0.008050000000000002,0.0,0.0,1
qwen,h2_choice,79,main_perp,BaHr,CO1,0.0,0.015183333333333307,0.02297499999999998,-0.009649999999999964,0.015124999999999972,2.3115197751421316e-17,0.25,1
qwen,h2_choice,79,main_perp,BaNc,OD2,-0.0,-0.00808333333333331,0.008175000000000002,-0.008216666666666707,0.02385000000000001,0.0,0.0,0
qwen,h2_choice,79,main_perp,BaPc,OD2,-0.0,-0.007866666666666655,0.015125,0.007616666666666601,0.007574999999999971,0.0,0.0,1
qwen,h2_choice,79,main_perp,BaPd,OD1,0.0,0.007075000000000026,0.022925,0.007874999999999934,0.007849999999999968,0.0,0.0,1
qwen,h2_choice,79,main_perp,BaSh,MP,0.0,0.0024499999999999713,0.0155,-0.0013833333333333375,0.015524999999999983,0.0,0.0,0
qwen,h2_choice,79,main_perp,ChAs,MP,0.0,0.008908333333333402,0.008100000000000024,-0.017441666666666692,0.015300000000000022,0.0,0.0,1
qwen,h2_choice,79,main_perp,ChBa,CO2,0.0,-0.017608333333333292,0.014874999999999972,-0.03647499999999997,0.021899999999999975,-0.16666666666666669,0.25,1
qwen,h2_choice,79,main_perp,ChCh,CO2,0.0,0.013200000000000005,0.015375,0.02191666666666666,0.014524999999999996,0.16666666666666669,0.25,1
qwen,h2_choice,79,main_perp,ChCm,OD1,0.0,-0.0008833333333333076,0.0005499999999999811,0.016566666666666605,0.01564999999999997,0.0,0.0,1
qwen,h2_choice,79,main_perp,ChCo,MP,0.0,0.02467499999999998,0.014674999999999994,0.0046416666666666394,0.015949999999999992,-0.3333333333333332,0.25,1
qwen,h2_choice,79,main_perp,ChDl,OD1,0.0,-0.02514999999999996,0.015449999999999978,-0.013783333333333267,0.014749999999999971,0.0,0.0,1
qwen,h2_choice,79,main_perp,ChHa,OD2,-0.0,0.023591666666666598,0.01479999999999998,-0.00025833333333341677,0.014474999999999988,0.2500000000000001,0.25,1
qwen,h2_choice,79,main_perp,ChHr,CO1,0.0,-0.014649999999999976,0.008424999999999988,0.015383333333333324,0.008524999999999991,0.41666666666666663,0.25,1
qwen,h2_choice,79,main_perp,CmAs,OD1,2.0,0.01759166666666666,0.020925,0.00680833333333342,0.014024999999999982,0.0,0.0,1
qwen,h2_choice,79,main_perp,CmCm,DD,2.0,-0.005699999999999994,0.007949999999999999,-0.009916666666666636,0.01387499999999997,0.0,0.0,1
qwen,h2_choice,79,main_perp,CmDl,DD,2.0,0.0011166666666666404,0.007675000000000001,-0.019716666666666684,0.013500000000000012,0.0,0.0,1
qwen,h2_choice,79,main_perp,CmHa,DD,2.0,-0.0004333333333333105,0.020149999999999987,-0.003116666666666682,0.013849999999999973,0.0,0.0,1
qwen,h2_choice,79,main_perp,CmNc,DD,2.0,-0.021199999999999983,0.021699999999999997,0.006933333333333369,0.012425000000000047,0.0,0.0,1
qwen,h2_choice,79,main_perp,CoAs,CO2,1.0,0.0015166666666666109,0.007999999999999993,-0.025183333333333304,0.02985,0.0,0.0,1
qwen,h2_choice,79,main_perp,CoCo,CO1,1.0,0.0070083333333333265,0.023174999999999987,-0.03140833333333332,0.022574999999999998,-0.16666666666666646,0.25,1
qwen,h2_choice,79,main_perp,CoSh,CO2,1.0,-0.011849999999999982,0.02149999999999999,-0.004600000000000067,0.008050000000000002,0.0,0.0,1
qwen,h2_choice,79,main_perp,HaAs,OD2,2.0,0.03216666666666664,0.02185000000000001,0.02903333333333334,0.02227499999999999,0.0,0.0,1
qwen,h2_choice,79,main_perp,HaBa,OD2,2.0,-0.0135833333333333,0.028849999999999987,-0.007533333333333318,0.014675000000000049,0.0,0.0,1
qwen,h2_choice,79,main_perp,HaCm,DD,2.0,0.012474999999999936,0.030625000000000013,0.012358333333333285,0.00732499999999997,0.0,0.0,1
qwen,h2_choice,79,main_perp,HaDl,DD,2.0,-0.021949999999999963,0.015474999999999989,-0.026133333333333345,0.021150000000000002,0.0,0.0,1
qwen,h2_choice,79,main_perp,HaHa,DD,2.0,-0.012375000000000046,0.008550000000000016,-0.0014250000000001026,0.020875000000000032,0.0,0.0,1
qwen,h2_choice,79,main_perp,HaNc,DD,2.0,0.014816666666666662,0.008000000000000007,0.0005166666666667472,0.014399999999999996,0.0,0.0,1
qwen,h2_choice,79,main_perp,HaPc,DD,2.0,0.031083333333333286,0.022649999999999976,0.004416666666666826,0.013700000000000018,0.0,0.0,1
qwen,h2_choice,79,main_perp,HrAs,MP,1.0,-0.007241666666666745,0.015500000000000014,-0.0034250000000000096,0.02215000000000003,0.0,0.0,1
qwen,h2_choice,79,main_perp,HrBa,CO1,1.0,0.020433333333333324,0.007924999999999988,0.0052333333333333155,0.014749999999999985,0.0,0.0,1
qwen,h2_choice,79,main_perp,HrCh,CO1,1.0,0.000558333333333369,0.00797500000000001,0.0005083333333334065,0.008200000000000013,0.0,0.0,1
qwen,h2_choice,79,main_perp,HrHr,CO2,1.0,0.009699999999999993,0.013825000000000032,0.008816666666666726,0.014574999999999977,0.0,0.0,1
qwen,h2_choice,79,main_perp,ShAs,CO1,0.0,-0.02498333333333332,0.022425,0.02524999999999999,0.015274999999999997,0.0,0.0,0
qwen,h2_choice,79,main_perp,ShCo,CO2,0.0,-0.002874999999999994,0.022449999999999998,0.013775000000000008,0.015699999999999964,0.0,0.0,0
qwen,h2_choice,79,main_perp,ShSh,CO1,0.0,0.03717499999999998,0.023424999999999987,-0.00019166666666666385,0.016324999999999992,0.0,0.0,0
qwen,h2_choice,79,random,AsAs,CO1,0.0,-0.030075,0.024175000000000002,0.0029749999999999807,0.015725000000000017,0.0,0.0,0
qwen,h2_choice,79,random,AsBa,MP,-0.0,-0.04466666666666665,0.031125,-0.005933333333333317,0.008349999999999996,0.16666666666666669,0.25,1
qwen,h2_choice,79,random,AsCh,MP,-0.0,-0.014908333333333317,0.02302499999999999,0.02575833333333324,0.015325000000000005,0.4166666666666666,0.25,1
qwen,h2_choice,79,random,AsCm,OD1,-0.0,-0.03835833333333332,0.022874999999999993,-0.01340833333333333,0.00814999999999999,-0.24999999999999986,0.25,1
qwen,h2_choice,79,random,AsCo,CO2,0.0,-0.03900833333333337,0.023275000000000018,-0.01262499999999992,0.007524999999999962,0.0,0.0,0
qwen,h2_choice,79,random,AsDl,OD1,-0.0,-0.033983333333333296,0.023549999999999988,-0.019100000000000016,0.016175000000000023,-0.16666666666666669,0.25,1
qwen,h2_choice,79,random,AsHa,OD2,0.0,-0.031149999999999966,0.023199999999999985,-0.021833333333333295,0.015899999999999997,0.0,0.0,0
qwen,h2_choice,79,random,AsHr,MP,-0.0,-0.00908333333333334,0.01577500000000001,0.0007999999999998793,0.016124999999999945,1.410390785266238e-16,0.0,1
qwen,h2_choice,79,random,AsNc,OD2,0.0,-0.047091666666666684,0.031375000000000014,0.005658333333333321,0.007550000000000015,0.0,0.0,0
qwen,h2_choice,79,random,AsPc,OD2,0.0,-0.04245000000000003,0.022700000000000026,0.0058666666666666424,0.021999999999999992,0.0,0.0,0
qwen,h2_choice,79,random,AsPd,OD1,-0.0,-0.018408333333333315,0.016,-0.0025083333333333624,0.00789999999999999,0.0,0.0,1
qwen,h2_choice,79,random,AsSh,CO1,0.0,-0.033158333333333304,0.023599999999999996,0.008341666666666669,0.02289999999999999,0.0,0.0,0
qwen,h2_choice,79,random,BaAs,MP,0.0,-0.056524999999999964,0.023599999999999982,-0.0058583333333333334,0.031700000000000006,0.16666666666666669,0.25,1
qwen,h2_choice,79,random,BaBa,CO2,0.0,-0.036716666666666654,0.015975000000000003,-0.014099999999999984,0.015424999999999967,0.0,0.0,1
qwen,h2_choice,79,random,BaCh,CO2,0.0,-0.033316666666666654,0.022824999999999984,-0.008866666666666741,0.008025000000000032,0.0,0.0,1
qwen,h2_choice,79,random,BaCm,OD1,0.0,-0.02233333333333335,0.02277499999999999,0.0020833333333333108,0.015125,1.410390785266238e-16,0.25,1
qwen,h2_choice,79,random,BaCo,MP,0.0,-0.005941666666666659,0.015549999999999994,0.004491666666666677,0.00779999999999996,0.0,0.0,1
qwen,h2_choice,79,random,BaDl,OD1,0.0,-0.011191666666666692,0.015850000000000003,-0.0252416666666667,0.01532500000000002,-0.24999999999999986,0.25,1
qwen,h2_choice,79,random,BaHa,OD2,-0.0,-0.03510833333333335,0.023800000000000016,0.007058333333333295,0.014899999999999997,0.0,0.0,1
qwen,h2_choice,79,random,BaHr,CO1,0.0,-0.03049166666666661,0.022674999999999973,0.020758333333333285,0.015299999999999966,0.41666666666666663,0.25,1
qwen,h2_choice,79,random,BaNc,OD2,-0.0,-0.011824999999999978,0.023425,-0.013191666666666635,0.016425000000000023,0.0,0.0,0
qwen,h2_choice,79,random,BaPc,OD2,-0.0,-0.030899999999999962,0.02312499999999998,0.005150000000000094,0.015825000000000033,0.0,0.0,1
qwen,h2_choice,79,random,BaPd,OD1,0.0,-0.018874999999999982,0.007500000000000007,-0.0057083333333333534,0.015074999999999977,0.0,0.0,1
qwen,h2_choice,79,random,BaSh,MP,0.0,-0.05448333333333329,0.029949999999999977,0.005583333333333369,0.008125000000000007,0.0,0.0,0
qwen,h2_choice,79,random,ChAs,MP,0.0,-0.034158333333333374,0.015900000000000025,0.02815833333333336,0.015550000000000022,0.0,0.0,1
qwen,h2_choice,79,random,ChBa,CO2,0.0,-0.031641666666666665,0.022074999999999984,-0.007774999999999998,0.007824999999999999,0.16666666666666669,0.25,1
qwen,h2_choice,79,random,ChCh,CO2,0.0,-0.03879166666666668,0.023425000000000015,-0.02112499999999999,0.014374999999999985,0.24999999999999997,0.25,1
qwen,h2_choice,79,random,ChCm,OD1,0.0,-0.004466666666666708,0.014899999999999983,-0.005183333333333337,0.015324999999999978,0.0,0.0,1
qwen,h2_choice,79,random,ChCo,MP,0.0,-0.02887499999999995,0.015899999999999984,-0.011975000000000015,0.01609999999999999,0.24999999999999997,0.25,1
qwen,h2_choice,79,random,ChDl,OD1,0.0,-0.037700000000000046,0.015325000000000005,-0.0030833333333333403,0.015149999999999997,0.0,0.0,1
qwen,h2_choice,79,random,ChHa,OD2,-0.0,-0.02127499999999995,0.015825000000000006,0.014125000000000054,0.008500000000000035,0.25,0.25,1
qwen,h2_choice,79,random,ChHr,CO1,0.0,-0.03378333333333327,0.022774999999999962,-0.018149999999999996,0.007875000000000007,0.0,0.0,1
qwen,h2_choice,79,random,CmAs,OD1,2.0,-0.023441666666666618,0.014574999999999977,-0.022741666666666747,0.013875000000000026,0.0,0.0,1
qwen,h2_choice,79,random,CmCm,DD,2.0,-0.02697499999999997,0.025599999999999984,0.024741666666666752,0.013300000000000034,0.0,0.0,1
qwen,h2_choice,79,random,CmDl,DD,2.0,-0.01900833333333333,0.013275000000000023,0.024241666666666734,0.013525000000000037,0.0,0.0,1
qwen,h2_choice,79,random,CmHa,DD,2.0,-0.01644166666666668,0.020149999999999987,-0.00789166666666666,0.008200000000000013,0.0,0.0,1
qwen,h2_choice,79,random,CmNc,DD,2.0,-0.034474999999999985,0.027200000000000016,0.0022083333333334353,0.007550000000000001,0.0,0.0,1
qwen,h2_choice,79,random,CoAs,CO2,1.0,-0.04601666666666665,0.022249999999999992,0.005433333333333318,0.023150000000000018,0.0,0.0,1
qwen,h2_choice,79,random,CoCo,CO1,1.0,-0.004075000000000003,0.023174999999999987,0.0035083333333333455,0.015799999999999995,-0.24999999999999997,0.25,1
qwen,h2_choice,79,random,CoSh,CO2,1.0,-0.04545833333333332,0.022849999999999995,0.018208333333333288,0.007374999999999993,0.0,0.0,1
qwen,h2_choice,79,random,HaAs,OD2,2.0,-0.03835833333333328,0.028550000000000006,-0.012891666666666652,0.01554999999999998,0.0,0.0,1
qwen,h2_choice,79,random,HaBa,OD2,2.0,-0.03898333333333331,0.022849999999999995,-0.018849999999999936,0.013949999999999962,0.0,0.0,1
qwen,h2_choice,79,random,HaCm,DD,2.0,0.007016666666666707,0.015850000000000003,0.00495000000000003,0.015500000000000014,0.0,0.0,1
qwen,h2_choice,79,random,HaDl,DD,2.0,-0.029350000000000067,0.015725000000000017,-0.018983333333333397,0.02200000000000002,0.0,0.0,1
qwen,h2_choice,79,random,HaHa,DD,2.0,-0.03875833333333333,0.02055,-0.008225,0.019974999999999965,0.0,0.0,1
qwen,h2_choice,79,random,HaNc,DD,2.0,-0.009891666666666665,0.014374999999999985,0.0011416666666665776,0.0010499999999999676,0.0,0.0,1
qwen,h2_choice,79,random,HaPc,DD,2.0,-0.03070833333333329,0.02942499999999998,-0.004041666666666823,0.00737500000000002,0.0,0.0,1
qwen,h2_choice,79,random,HrAs,MP,1.0,-0.022424999999999917,0.02252499999999999,0.039291666666666725,0.023475000000000024,0.0,0.0,1
qwen,h2_choice,79,random,HrBa,CO1,1.0,-0.04124166666666666,0.021724999999999994,-0.004924999999999967,0.008174999999999988,0.0,0.0,1
qwen,h2_choice,79,random,HrCh,CO1,1.0,-0.020933333333333373,0.01545000000000002,-0.006916666666666727,0.015475000000000017,0.0,0.0,1
qwen,h2_choice,79,random,HrHr,CO2,1.0,-0.03363333333333333,0.021600000000000036,-0.01010000000000006,0.008000000000000035,0.0,0.0,1
qwen,h2_choice,79,random,ShAs,CO1,0.0,-0.003908333333333345,0.015425000000000008,-0.015924999999999998,0.02245000000000001,0.0,0.0,0
qwen,h2_choice,79,random,ShCo,CO2,0.0,-0.040175,0.021525000000000002,0.006558333333333424,0.022250000000000034,0.0,0.0,0
qwen,h2_choice,79,random,ShSh,CO1,0.0,-0.03612500000000002,0.023075000000000026,-0.025341666666666676,0.015375000000000014,0.0,0.0,0
qwen_instruct,h1_dinc,65,main,AsAs,CO1,0.0,1.575408333333333,0.8336250000000001,-0.06589166666666667,0.057325,-0.16666666666666669,0.25,1
qwen_instruct,h1_dinc,65,main,AsBa,MP,-0.0,1.5442999999999998,0.7862499999999999,-0.008266666666666632,0.013549999999999979,0.0,0.0,1
qwen_instruct,h1_dinc,65,main,AsCh,MP,-0.0,1.5213083333333335,0.7699749999999999,0.16464166666666671,0.0811,0.0,0.0,1
qwen_instruct,h1_dinc,65,main,AsCm,OD1,-0.0,1.3511250000000001,0.6811250000000001,0.3977916666666667,0.23382500000000003,0.75,0.5,1
qwen_instruct,h1_dinc,65,main,AsCo,CO2,0.0,1.6350083333333332,0.823475,-0.06282499999999994,0.055624999999999966,0.08333333333333334,0.25,1
qwen_instruct,h1_dinc,65,main,AsDl,OD1,-0.0,1.501783333333333,0.7606499999999999,0.3407666666666666,0.18854999999999997,1.0833333333333333,0.5,1
qwen_instruct,h1_dinc,65,main,AsHa,OD2,0.0,1.4381916666666663,0.7619499999999999,0.21535833333333337,0.11492499999999997,0.5833333333333334,0.25,1
qwen_instruct,h1_dinc,65,main,AsHr,MP,-0.0,1.579333333333333,0.7874749999999999,0.15501666666666666,0.09624999999999997,0.08333333333333334,0.25,1
qwen_instruct,h1_dinc,65,main,AsNc,OD2,0.0,1.3782166666666666,0.749625,0.05034999999999997,0.03295000000000002,0.41666666666666663,0.25,1
qwen_instruct,h1_dinc,65,main,AsPc,OD2,0.0,1.5480416666666663,0.783175,0.23139166666666663,0.16445,0.6666666666666667,0.25,1
qwen_instruct,h1_dinc,65,main,AsPd,OD1,-0.0,1.7367833333333333,0.857775,0.0269333333333333,0.029374999999999957,0.0,0.0,1
qwen_instruct,h1_dinc,65,main,AsSh,CO1,0.0,1.6829749999999999,0.8579749999999999,0.03307500000000001,0.03165000000000002,0.16666666666666669,0.25,1
qwen_instruct,h1_dinc,65,main,BaAs,MP,0.0,1.5650333333333333,0.80985,-0.14428333333333343,0.15022500000000003,-0.6666666666666667,0.25,1
qwen_instruct,h1_dinc,65,main,BaBa,CO2,0.0,1.5300583333333333,0.781575,-0.14297499999999996,0.25575,-0.6666666666666667,0.5,1
qwen_instruct,h1_dinc,65,main,BaCh,CO2,0.0,1.6643749999999995,0.8374249999999999,-0.12685833333333332,0.217025,-0.8333333333333335,0.5,1
qwen_instruct,h1_dinc,65,main,BaCm,OD1,0.0,1.3069166666666663,0.665125,-0.17733333333333326,0.2792,-0.8333333333333331,0.5,1
qwen_instruct,h1_dinc,65,main,BaCo,MP,0.0,1.485275,0.7702,-0.19854166666666662,0.22507499999999997,-0.5833333333333333,0.25,1
qwen_instruct,h1_dinc,65,main,BaDl,OD1,0.0,1.5349833333333331,0.782025,-0.28201666666666664,0.24145000000000003,-0.8333333333333335,0.5,1
qwen_instruct,h1_dinc,65,main,BaHa,OD2,-0.0,1.5931,0.820525,0.1212,0.19627500000000003,0.5833333333333333,0.25,1
qwen_instruct,h1_dinc,65,main,BaHr,CO1,0.0,1.2685916666666668,0.65705,-0.18884166666666657,0.2759,-0.5833333333333333,0.5,1
qwen_instruct,h1_dinc,65,main,BaNc,OD2,-0.0,1.5263666666666666,0.7982999999999999,0.09156666666666671,0.06512499999999996,0.5833333333333334,0.25,1
qwen_instruct,h1_dinc,65,main,BaPc,OD2,-0.0,1.5564583333333333,0.795225,0.23672499999999985,0.256675,0.75,0.5,1
qwen_instruct,h1_dinc,65,main,BaPd,OD1,0.0,1.5270749999999997,0.7628000000000001,-0.13339166666666655,0.220975,-0.6666666666666667,0.5,1
qwen_instruct,h1_dinc,65,main,BaSh,MP,0.0,1.4804583333333332,0.7834749999999999,0.018708333333333355,0.09455,-0.16666666666666669,0.25,1
qwen_instruct,h1_dinc,65,main,ChAs,MP,0.0,1.4696833333333332,0.75135,-0.11559999999999976,0.1799,-0.5833333333333333,0.5,1
qwen_instruct,h1_dinc,65,main,ChBa,CO2,0.0,1.2462666666666666,0.632275,-0.40501666666666636,0.32575,-1.083333333333333,0.5,1
qwen_instruct,h1_dinc,65,main,ChCh,CO2,0.0,1.402,0.7392249999999999,-0.31981666666666664,0.153225,-0.41666666666666663,0.25,1
qwen_instruct,h1_dinc,65,main,ChCm,OD1,0.0,1.3642499999999997,0.6879249999999999,-0.3358333333333334,0.289475,-1.2499999999999998,0.5,1
qwen_instruct,h1_dinc,65,main,ChCo,MP,0.0,1.4806583333333332,0.76715,-0.1071416666666664,0.24634999999999999,-0.6666666666666667,0.5,1
qwen_instruct,h1_dinc,65,main,ChDl,OD1,0.0,1.1575499999999996,0.585075,-0.38916666666666655,0.281925,-1.0833333333333333,0.5,1
qwen_instruct,h1_dinc,65,main,ChHa,OD2,-0.0,1.4090416666666667,0.728275,-0.01184166666666683,0.26157500000000006,0.5833333333333333,0.5,1
qwen_instruct,h1_dinc,65,main,ChHr,CO1,0.0,1.1188416666666667,0.56935,-0.37860833333333327,0.297725,-0.9999999999999999,0.5,1
qwen_instruct,h1_dinc,65,main,CmAs,OD1,2.0,0.8216166666666667,0.4345,0.20678333333333318,0.23107499999999997,-2.3115197751421316e-17,0.25,1
qwen_instruct,h1_dinc,65,main,CmCm,DD,2.0,0.5607416666666665,0.29969999999999997,0.39217499999999994,0.24602499999999997,0.4166666666666666,0.25,1
qwen_instruct,h1_dinc,65,main,CmDl,DD,2.0,0.6280749999999998,0.335175,0.33755833333333335,0.24240000000000003,0.0,0.0,1
qwen_instruct,h1_dinc,65,main,CmHa,DD,2.0,0.7046083333333333,0.378325,0.2921916666666666,0.24764999999999998,0.8333333333333331,0.5,1
qwen_instruct,h1_dinc,65,main,CmNc,DD,2.0,0.6616583333333332,0.36505,0.1644083333333333,0.211225,0.0,0.0,1
