model,layer,depth_frac,angle_deg,null_lo,null_med,null_hi,perm_p,sig,gain_r,dec_cohen_d,belief,row_scope,n_obs,n_games
qwen_instruct,49,0.6125,66.33077733819967,51.03751652392433,58.73662307664752,64.69302178355385,0.9950248756218906,False,0.06745996213010144,0.42332883266014254,uniform,parsed_generated_choice,576,144
qwen_instruct,50,0.625,66.00574876683797,49.872812017179236,58.367674126861985,65.3227984763816,0.9751243781094527,False,0.07694462771234242,0.47393688804817474,uniform,parsed_generated_choice,576,144
qwen_instruct,51,0.6375,64.82571221233579,49.322238117629745,58.0904931341193,66.42756958881908,0.945273631840796,False,0.08879824164559133,0.5170177633110986,uniform,parsed_generated_choice,576,144
qwen_instruct,52,0.65,66.79986805256057,50.16886416081734,59.17217487945486,66.32196029731793,0.9800995024875622,False,0.08947618945375822,0.5618204786941927,uniform,parsed_generated_choice,576,144
qwen_instruct,53,0.6625,64.40546197762409,48.86148164092754,58.73072942717599,67.52299807319685,0.8955223880597015,False,0.09183210854324773,0.5325145951934352,uniform,parsed_generated_choice,576,144
qwen_instruct,54,0.675,59.13615539136877,51.15174131910136,59.54286144125196,69.36575961194947,0.4527363184079602,False,0.14226692073239877,0.7124223590262445,uniform,parsed_generated_choice,576,144
qwen_instruct,55,0.6875,53.303305693085356,50.72562560620893,61.62902530126921,75.03186510465116,0.0945273631840796,False,0.20857887888793422,0.8704696712355802,uniform,parsed_generated_choice,576,144
qwen_instruct,56,0.7,43.54298670192463,49.00245579813635,60.09968739421626,74.95639562455617,0.009950248756218905,True,0.3596720302560335,1.1122617398342909,uniform,parsed_generated_choice,576,144
qwen_instruct,57,0.7125,34.82401818008478,44.83822095163692,61.250633296828354,77.13082713982492,0.009950248756218905,True,0.48416399337980076,1.2817493053760851,uniform,parsed_generated_choice,576,144
qwen_instruct,58,0.725,34.69929162894155,47.42966731268463,62.04063750647165,81.79533642009736,0.004975124378109453,True,0.5080053397592726,1.3479539695588039,uniform,parsed_generated_choice,576,144
qwen_instruct,59,0.7375,34.7124372999568,42.3765700722907,60.98445168539647,77.50720611170271,0.004975124378109453,True,0.5085661335975626,1.3593653122669018,uniform,parsed_generated_choice,576,144
qwen_instruct,60,0.75,34.438145250259765,43.27994257819608,61.20905615739774,78.98361038734208,0.004975124378109453,True,0.5335360883953689,1.4052811782753574,uniform,parsed_generated_choice,576,144
qwen_instruct,61,0.7625,35.47434281468303,41.13512652017564,62.100666443518904,93.69852876214513,0.004975124378109453,True,0.4594787598162537,1.1394883679366967,uniform,parsed_generated_choice,576,144
qwen_instruct,62,0.775,32.96661285429607,42.6570001515905,62.64003483158572,88.29624463549953,0.004975124378109453,True,0.4903584606236712,1.1705512389030468,uniform,parsed_generated_choice,576,144
qwen_instruct,63,0.7875,30.98595144554514,42.0427786532811,62.82121685373363,87.83833353194721,0.004975124378109453,True,0.5193057883344715,1.2405185165333625,uniform,parsed_generated_choice,576,144
qwen_instruct,64,0.8,30.34906733025548,41.5015608888284,61.63464720139162,89.24781058414962,0.004975124378109453,True,0.5258030372129117,1.235891836693414,uniform,parsed_generated_choice,576,144
qwen_instruct,65,0.8125,30.540350624178753,39.223806059058646,61.8585169635998,91.5863882319908,0.004975124378109453,True,0.5343085254193439,1.2193004535280143,uniform,parsed_generated_choice,576,144
qwen_instruct,66,0.825,28.5222812055708,41.30438174553401,59.91224899862071,93.08458124157725,0.004975124378109453,True,0.5395454420338436,1.1718842339313273,uniform,parsed_generated_choice,576,144
qwen_instruct,67,0.8375,28.9234198047913,38.111794502573076,64.78245324692485,93.92802124240093,0.004975124378109453,True,0.5488166239952242,1.225433212989367,uniform,parsed_generated_choice,576,144
qwen_instruct,68,0.85,29.169415969001886,38.53271000600853,62.94408549250849,93.38628441791913,0.004975124378109453,True,0.549708332309259,1.2320381087951982,uniform,parsed_generated_choice,576,144
qwen_instruct,69,0.8625,28.805146880457112,38.92718875276546,64.2476761033189,94.28197415644614,0.004975124378109453,True,0.5462307413453494,1.209233708348224,uniform,parsed_generated_choice,576,144
qwen_instruct,70,0.875,29.151491323004638,39.861250568527204,62.324448920805345,91.33472866063939,0.004975124378109453,True,0.540595623699887,1.197417428239941,uniform,parsed_generated_choice,576,144
qwen_instruct,71,0.8875,28.527058377768036,37.84176003041522,61.58873370819698,92.74802936503887,0.004975124378109453,True,0.542813129883065,1.19579859559722,uniform,parsed_generated_choice,576,144
qwen_instruct,72,0.9,27.815387370388947,38.41851891537769,62.079098165165135,94.49581138978562,0.004975124378109453,True,0.5354911525715466,1.166995001774141,uniform,parsed_generated_choice,576,144
qwen_instruct,73,0.9125,27.275442753054023,39.22266420737157,60.0028085822797,93.2547860068451,0.004975124378109453,True,0.531541242472186,1.1448137398435156,uniform,parsed_generated_choice,576,144
qwen_instruct,74,0.925,26.837980919064183,37.85410201624219,60.4663868865007,96.64955701629798,0.009950248756218905,True,0.5251244620112357,1.11942063287849,uniform,parsed_generated_choice,576,144
qwen_instruct,75,0.9375,26.697873384598658,38.933292404747455,61.69050859881043,95.27966655405659,0.004975124378109453,True,0.5303821859307223,1.1306955791428712,uniform,parsed_generated_choice,576,144
qwen_instruct,76,0.95,26.65072977707216,38.00262669960992,61.62417245101831,95.68553481598404,0.004975124378109453,True,0.5280552114105094,1.1249811961056637,uniform,parsed_generated_choice,576,144
qwen_instruct,77,0.9625,25.732931532707603,36.5141444563205,62.85217214173335,94.36999168301081,0.004975124378109453,True,0.5241157629550911,1.1010849027298921,uniform,parsed_generated_choice,576,144
