model,layer,angle_decision_incentive_deg,null_median_deg,null_lo_deg,null_hi_deg,perm_p,below_null,row_scope,n_obs,n_games,n_perm,independent_shuffle_median_deg
llama31_instruct,8,60.52488009315513,58.30864813584592,53.6556358341016,63.16518853504859,0.8308457711442786,False,parsed_generated_choice,576,144,200,
llama31_instruct,9,59.8921989248427,58.64569428724707,53.0852549856912,63.60703690810151,0.7164179104477612,False,parsed_generated_choice,576,144,200,
llama31_instruct,10,60.37771596242414,57.481822760521595,53.54641203545265,61.83051271383743,0.8805970149253731,False,parsed_generated_choice,576,144,200,
llama31_instruct,11,61.12073781713651,57.68862572678656,50.221576263082795,63.957957327940605,0.835820895522388,False,parsed_generated_choice,576,144,200,
llama31_instruct,12,62.40522796918118,57.57499690774608,51.78427046300176,65.33795129259772,0.9253731343283582,False,parsed_generated_choice,576,144,200,
llama31_instruct,13,62.62369665435706,57.98118868391393,50.69874695396411,64.32972567733296,0.9104477611940298,False,parsed_generated_choice,576,144,200,
llama31_instruct,14,61.547504362145375,57.55457157834705,52.02716263259256,65.87902358940825,0.835820895522388,False,parsed_generated_choice,576,144,200,
llama31_instruct,15,57.83511822569122,57.61997656132776,50.423680571842475,64.79585605030374,0.5621890547263682,False,parsed_generated_choice,576,144,200,
llama31_instruct,16,57.969747639216315,57.63765555187618,50.48673339517479,65.75911803081702,0.5373134328358209,False,parsed_generated_choice,576,144,200,
llama31_instruct,17,58.2382000359629,57.05265328291846,50.11286207424085,64.71375795335074,0.6368159203980099,False,parsed_generated_choice,576,144,200,
llama31_instruct,18,58.00303511625217,57.206103396525705,51.555983554505616,63.600220068431014,0.5920398009950248,False,parsed_generated_choice,576,144,200,
llama31_instruct,19,56.72777166374655,58.49172704264275,53.0032413564186,64.14673019551833,0.2736318407960199,False,parsed_generated_choice,576,144,200,
llama31_instruct,20,59.02458072378428,59.749168263713386,54.35724388740184,65.01689983449862,0.3830845771144278,False,parsed_generated_choice,576,144,200,
llama31_instruct,21,58.290519732987114,59.88895625527207,53.70722122866307,65.68287529276238,0.3233830845771144,False,parsed_generated_choice,576,144,200,
llama31_instruct,22,56.872106984722755,59.73612136677504,53.95294549224297,65.24312598274514,0.1840796019900497,False,parsed_generated_choice,576,144,200,
llama31_instruct,23,56.090040394664335,59.466907144585136,52.89548981116828,66.78033002922847,0.1592039800995024,False,parsed_generated_choice,576,144,200,
llama31_instruct,24,56.48932568798319,60.152242617292785,51.252472255524246,65.73075933585574,0.1791044776119403,False,parsed_generated_choice,576,144,200,
llama31_instruct,25,56.75023762341827,59.832278042742125,52.60068422164768,67.4976238642902,0.2039800995024875,False,parsed_generated_choice,576,144,200,
llama31_instruct,26,56.0241386213281,59.39128960615946,51.3748032756845,66.71268299071777,0.2338308457711442,False,parsed_generated_choice,576,144,200,
llama31_instruct,27,66.4773378067497,61.449829670029395,44.61274138090077,82.32684773106143,0.6865671641791045,False,parsed_generated_choice,576,144,200,
