model,layer,depth_frac,angle_deg,null_lo,null_med,null_hi,perm_p,sig,gain_r,dec_cohen_d,belief,row_scope,n_obs,n_games
gptoss,7,0.19444444444444445,116.17585495609852,21.19534931192394,66.74922734500527,148.9056241741566,0.8308457711442786,False,-0.08130659194105032,0.41009262596921064,uniform,pure_complete_games,432,108
gptoss,8,0.2222222222222222,117.85550475198315,23.584645208405146,69.05841064010026,144.10304897006046,0.8059701492537313,False,-0.08470616053121531,0.40374501510593175,uniform,pure_complete_games,432,108
gptoss,9,0.25,119.19759886715626,17.75667489386865,64.3030278189805,148.37274195487555,0.8159203980099502,False,-0.08292296723952283,0.4008045923061413,uniform,pure_complete_games,432,108
gptoss,10,0.2777777777777778,115.04172953050167,19.491943996464787,74.23037826040024,143.82673014286766,0.8507462686567164,False,-0.07245781546466579,0.41947112280021476,uniform,pure_complete_games,432,108
gptoss,11,0.3055555555555556,111.60488265820331,22.25019925191299,73.03850484774608,145.07259555609647,0.7860696517412935,False,-0.06394750199502885,0.446852223613018,uniform,pure_complete_games,432,108
gptoss,12,0.3333333333333333,113.46323358921123,21.489818408128993,67.98831490478122,134.91238829296248,0.8656716417910447,False,-0.071331956009452,0.4400481168105249,uniform,pure_complete_games,432,108
gptoss,13,0.3611111111111111,103.6709294442177,26.69218500649192,76.70153647073042,144.87673938174206,0.746268656716418,False,-0.047783652284433174,0.5073898023248572,uniform,pure_complete_games,432,108
gptoss,14,0.3888888888888889,99.57950887184656,26.072439904903746,75.51676246164018,144.65245217891874,0.7512437810945274,False,-0.0362210055064369,0.5710672979489468,uniform,pure_complete_games,432,108
gptoss,15,0.4166666666666667,102.31760623850316,22.346420516494796,76.2456060797627,143.05100401485123,0.7114427860696517,False,-0.04653160791951109,0.5430485342289227,uniform,pure_complete_games,432,108
gptoss,16,0.4444444444444444,98.02001131360238,22.458761976534745,69.06067972410531,131.83089087191195,0.736318407960199,False,-0.032581841298437664,0.5602869083992762,uniform,pure_complete_games,432,108
gptoss,17,0.4722222222222222,92.6993703543271,25.8547831375077,72.27872360996875,136.03535976392772,0.6965174129353234,False,-0.012711181360376852,0.5997774896861281,uniform,pure_complete_games,432,108
gptoss,18,0.5,81.61771906109136,27.494665026637396,75.34797837540697,131.16352395598372,0.5870646766169154,False,0.04782000586520918,0.7180112609194369,uniform,pure_complete_games,432,108
gptoss,19,0.5277777777777778,82.77727599536723,30.75310718140247,75.92753127758344,130.0988085345331,0.6069651741293532,False,0.040198150551985536,0.7107994118484746,uniform,pure_complete_games,432,108
gptoss,20,0.5555555555555556,93.05316586665982,32.68737377372823,76.15229809518144,125.0941005182114,0.7910447761194029,False,-0.013725171721451806,0.6123740257263288,uniform,pure_complete_games,432,108
gptoss,21,0.5833333333333334,96.87043489430197,31.470333059711507,82.460959655905,129.7400831226534,0.7213930348258707,False,-0.027293403854949175,0.5598684139080304,uniform,pure_complete_games,432,108
gptoss,22,0.6111111111111112,97.54833581779808,36.70770439549086,70.16273973761416,126.40910731347655,0.8009950248756219,False,-0.029139644336048647,0.5594018955124059,uniform,pure_complete_games,432,108
gptoss,23,0.6388888888888888,107.03649871820058,28.85496021510888,68.56012468203903,134.95498998983118,0.8208955223880597,False,-0.053189428249281245,0.48904608736643573,uniform,pure_complete_games,432,108
gptoss,24,0.6666666666666666,104.42904757437853,30.767417535113346,79.07788863372616,132.8533023629468,0.8009950248756219,False,-0.04473730078245843,0.5041629015888833,uniform,pure_complete_games,432,108
gptoss,25,0.6944444444444444,103.50609153996685,27.63975592749042,74.34176017668511,132.01474671761235,0.835820895522388,False,-0.04292016217148556,0.5168933330772092,uniform,pure_complete_games,432,108
gptoss,26,0.7222222222222222,103.55662015935455,30.04731495138208,72.49886828839598,132.3212405431201,0.8159203980099502,False,-0.04208608007678563,0.5143737088696556,uniform,pure_complete_games,432,108
gptoss,27,0.75,104.01069620196633,28.34338959032757,73.31374569131327,142.94298721746276,0.7562189054726368,False,-0.0428324613530479,0.528880169753678,uniform,pure_complete_games,432,108
gptoss,28,0.7777777777777778,98.6014718739273,34.07826017348955,81.09009896990389,132.83685994515244,0.7164179104477612,False,-0.02552056927594588,0.529867745805087,uniform,pure_complete_games,432,108
gptoss,29,0.8055555555555556,98.568063200781,31.24033469036469,78.03121899856255,132.4264125556537,0.7014925373134329,False,-0.025999851637785613,0.5266178029088562,uniform,pure_complete_games,432,108
gptoss,30,0.8333333333333334,96.6376853707269,30.547326535834873,81.65512456641306,131.9446953679616,0.6666666666666666,False,-0.019773166517338053,0.5349037697609726,uniform,pure_complete_games,432,108
gptoss,31,0.8611111111111112,101.62152445430499,32.996067876723316,72.88093037069596,133.89430816457994,0.7810945273631841,False,-0.03263702087472797,0.5218254576960117,uniform,pure_complete_games,432,108
gptoss,32,0.8888888888888888,93.76849803094059,31.4719750777566,74.66056166837132,130.11313490812634,0.7064676616915423,False,-0.011395064391345818,0.5414816072022222,uniform,pure_complete_games,432,108
gptoss,33,0.9166666666666666,95.56948959292443,27.542358134248417,76.5291146830448,132.89805783006668,0.7313432835820896,False,-0.016851260530256994,0.5341727222312993,uniform,pure_complete_games,432,108
gptoss,34,0.9444444444444444,95.91931655214016,29.99258949469632,75.15372190046848,134.42295318707926,0.7213930348258707,False,-0.018211618925602423,0.5380006546258279,uniform,pure_complete_games,432,108
gptoss,35,0.9722222222222222,97.56462733386985,34.87564054810574,78.28258127402145,134.97316624772566,0.7661691542288557,False,-0.02340930930955046,0.5234673529395178,uniform,pure_complete_games,432,108
gptoss,36,1.0,91.10072423763263,29.239953911932748,78.84948228753186,128.2349358816282,0.6517412935323383,False,-0.003099666829902981,0.5205797573982621,uniform,pure_complete_games,432,108
