period,model,cue,game,game_class,target_action,base_real0,cue_real0,delta_real0,abs_delta_real0,signed_target_real,toward_real,base_pref0,cue_pref0,delta_pref0,abs_delta_pref0,signed_target_pref,toward_pref
all10,llama31_instruct,selfish,CmCm,DD,1,0.9666666666666667,0.5333333333333333,-0.43333333333333335,0.43333333333333335,0.43333333333333335,True,0.5990434974617457,0.5096444323650633,-0.08939906509668238,0.08939906509668238,0.08939906509668238,True
all10,llama31_instruct,selfish,CmCo,OD2,1,0.5666666666666668,0.5333333333333333,-0.03333333333333344,0.03333333333333344,0.03333333333333344,True,0.5388484095492768,0.5380385570847454,-0.0008098524645314686,0.0008098524645314686,0.0008098524645314686,True
all10,llama31_instruct,selfish,CmHr,OD2,1,0.6666666666666666,0.5333333333333333,-0.1333333333333333,0.1333333333333333,0.1333333333333333,True,0.5873096944770143,0.559210029093166,-0.028099665383848338,0.028099665383848338,0.028099665383848338,True
all10,llama31_instruct,selfish,CmNc,DD,1,0.6,0.5333333333333333,-0.06666666666666665,0.06666666666666665,0.06666666666666665,True,0.5401006900879819,0.57165041117312,0.031549721085138094,0.031549721085138094,-0.031549721085138094,False
all10,llama31_instruct,selfish,CmPc,DD,1,1.0,0.6,-0.4,0.4,0.4,True,0.6649562608003722,0.6044750752718441,-0.0604811855285281,0.0604811855285281,0.0604811855285281,True
all10,llama31_instruct,selfish,CmPd,DD,1,0.6666666666666666,0.6,-0.06666666666666665,0.06666666666666665,0.06666666666666665,True,0.6100893708207877,0.5772528470953798,-0.03283652372540791,0.03283652372540791,0.03283652372540791,True
all10,llama31_instruct,selfish,CmSh,OD1,1,0.9333333333333332,0.5333333333333333,-0.3999999999999999,0.3999999999999999,0.3999999999999999,True,0.6662989997241348,0.5405198583045219,-0.12577914141961288,0.12577914141961288,0.12577914141961288,True
all10,llama31_instruct,selfish,CoAs,CO2,0,0.23333333333333336,0.5333333333333333,0.29999999999999993,0.29999999999999993,0.29999999999999993,True,0.4513123900680891,0.5298246627495823,0.07851227268149319,0.07851227268149319,0.07851227268149319,True
all10,llama31_instruct,selfish,CoBa,MP,0,0.5,0.5333333333333333,0.033333333333333326,0.033333333333333326,0.033333333333333326,True,0.5547720663196223,0.5613846737488952,0.006612607429272943,0.006612607429272943,0.006612607429272943,True
all10,llama31_instruct,selfish,CoCh,MP,0,0.6,0.5333333333333333,-0.06666666666666665,0.06666666666666665,-0.06666666666666665,False,0.5546250948043907,0.5164469951397178,-0.03817809966467289,0.03817809966467289,-0.03817809966467289,False
all10,llama31_instruct,selfish,CoCo,CO1,0,0.6333333333333334,0.5333333333333333,-0.10000000000000009,0.10000000000000009,-0.10000000000000009,False,0.5065405186618538,0.5809861363187182,0.07444561765686442,0.07444561765686442,0.07444561765686442,True
all10,llama31_instruct,selfish,CoSh,CO2,0,0.5666666666666667,0.5333333333333333,-0.033333333333333326,0.033333333333333326,-0.033333333333333326,False,0.5361366725949103,0.518282940295336,-0.01785373229957432,0.01785373229957432,-0.01785373229957432,False
all10,llama31_instruct,selfish,DlAs,OD1,1,0.39999999999999997,0.6,0.2,0.2,-0.2,False,0.4617553445126988,0.609689860300186,0.14793451578748723,0.14793451578748723,-0.14793451578748723,False
all10,llama31_instruct,selfish,DlBa,OD1,1,0.9666666666666667,0.6,-0.3666666666666667,0.3666666666666667,0.3666666666666667,True,0.6575569440250592,0.6109472787341296,-0.04660966529092958,0.04660966529092958,0.04660966529092958,True
all10,llama31_instruct,selfish,DlCh,OD1,1,1.0,0.6,-0.4,0.4,0.4,True,0.6251825501927789,0.6253140693691753,0.00013151917639642186,0.00013151917639642186,-0.00013151917639642186,False
all10,llama31_instruct,selfish,DlCm,DD,1,0.8333333333333334,0.5666666666666668,-0.2666666666666666,0.2666666666666666,0.2666666666666666,True,0.6132114699818402,0.5823970860124529,-0.030814383969387293,0.030814383969387293,0.030814383969387293,True
all10,llama31_instruct,selfish,DlCo,OD2,1,0.7000000000000001,0.6,-0.10000000000000009,0.10000000000000009,0.10000000000000009,True,0.6176655637785425,0.5965881885356065,-0.02107737524293607,0.02107737524293607,0.02107737524293607,True
all10,llama31_instruct,selfish,DlDl,DD,1,0.9333333333333332,0.5666666666666667,-0.3666666666666666,0.3666666666666666,0.3666666666666666,True,0.5999101218913702,0.5575125052245119,-0.04239761666685826,0.04239761666685826,0.04239761666685826,True
all10,llama31_instruct,selfish,DlHa,DD,1,0.7666666666666666,0.5666666666666668,-0.19999999999999984,0.19999999999999984,0.19999999999999984,True,0.5830533069186316,0.5829989341600482,-5.4372758583332015e-05,5.4372758583332015e-05,5.4372758583332015e-05,True
all10,llama31_instruct,selfish,DlHr,OD2,1,0.7000000000000001,0.6666666666666666,-0.03333333333333344,0.03333333333333344,0.03333333333333344,True,0.5953711052436832,0.6580830836995385,0.0627119784558553,0.0627119784558553,-0.0627119784558553,False
all10,llama31_instruct,selfish,DlNc,DD,1,0.7999999999999999,0.5333333333333333,-0.2666666666666666,0.2666666666666666,0.2666666666666666,True,0.5985870275436104,0.5931765733256791,-0.005410454217931293,0.005410454217931293,0.005410454217931293,True
all10,llama31_instruct,selfish,DlPc,DD,1,0.3333333333333333,0.5333333333333333,0.2,0.2,-0.2,False,0.4987945922704222,0.528162987253221,0.02936839498279875,0.02936839498279875,-0.02936839498279875,False
all10,llama31_instruct,selfish,DlPd,DD,1,0.6,0.5333333333333333,-0.06666666666666665,0.06666666666666665,0.06666666666666665,True,0.5490429162865008,0.5515919918303963,0.002549075543895496,0.002549075543895496,-0.002549075543895496,False
all10,llama31_instruct,selfish,DlSh,OD1,1,0.9666666666666667,0.6,-0.3666666666666667,0.3666666666666667,0.3666666666666667,True,0.6637999821701414,0.5953498223099503,-0.0684501598601911,0.0684501598601911,0.0684501598601911,True
all10,llama31_instruct,selfish,HaAs,OD2,0,1.0,0.6333333333333333,-0.3666666666666667,0.3666666666666667,-0.3666666666666667,False,0.6967987059977934,0.6124738822218575,-0.08432482377593586,0.08432482377593586,-0.08432482377593586,False
all10,llama31_instruct,selfish,HaBa,OD2,0,0.8666666666666667,0.5333333333333333,-0.33333333333333337,0.33333333333333337,-0.33333333333333337,False,0.6033342804226385,0.5042772167995708,-0.09905706362306765,0.09905706362306765,-0.09905706362306765,False
all10,llama31_instruct,selfish,HaCh,OD2,0,1.0,0.6666666666666666,-0.33333333333333337,0.33333333333333337,-0.33333333333333337,False,0.6626699032699767,0.6244780325441245,-0.03819187072585217,0.03819187072585217,-0.03819187072585217,False
all10,llama31_instruct,selfish,HaCm,DD,0,0.7333333333333334,0.6,-0.13333333333333341,0.13333333333333341,-0.13333333333333341,False,0.6272051513704293,0.5963875546274888,-0.03081759674294049,0.03081759674294049,-0.03081759674294049,False
all10,llama31_instruct,selfish,HaCo,OD1,0,1.0,0.6,-0.4,0.4,-0.4,False,0.6441707814622494,0.6037890633618327,-0.040381718100416686,0.040381718100416686,-0.040381718100416686,False
all10,llama31_instruct,selfish,HaHa,DD,0,0.5666666666666668,0.5333333333333333,-0.03333333333333344,0.03333333333333344,-0.03333333333333344,False,0.5643254462464261,0.5795030377666976,0.015177591520271538,0.015177591520271538,0.015177591520271538,True
all10,llama31_instruct,selfish,HaHr,OD1,0,0.4666666666666666,0.6,0.13333333333333336,0.13333333333333336,0.13333333333333336,True,0.46049805856051695,0.5851808213699788,0.12468276280946189,0.12468276280946189,0.12468276280946189,True
all10,llama31_instruct,selfish,HaNc,DD,0,0.9666666666666667,0.5333333333333333,-0.43333333333333335,0.43333333333333335,-0.43333333333333335,False,0.6307302621885081,0.6278792119763635,-0.0028510502121446013,0.0028510502121446013,-0.0028510502121446013,False
all10,llama31_instruct,selfish,HaPc,DD,0,0.9666666666666667,0.5333333333333333,-0.43333333333333335,0.43333333333333335,-0.43333333333333335,False,0.6076319606981334,0.5389562420277464,-0.06867571867038702,0.06867571867038702,-0.06867571867038702,False
all10,llama31_instruct,selfish,HaPd,DD,0,0.8333333333333334,0.6,-0.2333333333333334,0.2333333333333334,-0.2333333333333334,False,0.5857942924746123,0.5708819400260222,-0.014912352448590127,0.014912352448590127,-0.014912352448590127,False
all10,llama31_instruct,selfish,HaSh,OD2,0,0.9666666666666667,0.5333333333333333,-0.43333333333333335,0.43333333333333335,-0.43333333333333335,False,0.6348086469335102,0.5562104187278561,-0.0785982282056541,0.0785982282056541,-0.0785982282056541,False
all10,llama31_instruct,selfish,HrAs,MP,1,0.8333333333333334,0.6,-0.2333333333333334,0.2333333333333334,0.2333333333333334,True,0.6340117689674782,0.5623802776024668,-0.07163149136501146,0.07163149136501146,0.07163149136501146,True
all10,llama31_instruct,selfish,HrBa,CO1,1,0.7333333333333334,0.5333333333333333,-0.20000000000000007,0.20000000000000007,0.20000000000000007,True,0.5963314980305415,0.5438587770014072,-0.05247272102913436,0.05247272102913436,0.05247272102913436,True
all10,llama31_instruct,selfish,HrCh,CO1,1,0.9,0.5666666666666667,-0.33333333333333337,0.33333333333333337,0.33333333333333337,True,0.6276683708049627,0.5615644128175709,-0.06610395798739188,0.06610395798739188,0.06610395798739188,True
all10,llama31_instruct,selfish,HrCo,MP,1,0.9666666666666667,0.5666666666666668,-0.3999999999999999,0.3999999999999999,0.3999999999999999,True,0.6309624453046352,0.5006380051931795,-0.13032444011145572,0.13032444011145572,0.13032444011145572,True
all10,llama31_instruct,selfish,HrHr,CO2,1,0.9,0.6333333333333333,-0.2666666666666667,0.2666666666666667,0.2666666666666667,True,0.6502901334585512,0.5939427048119387,-0.056347428646612574,0.056347428646612574,0.056347428646612574,True
all10,llama31_instruct,selfish,HrSh,MP,1,1.0,0.6666666666666666,-0.33333333333333337,0.33333333333333337,0.33333333333333337,True,0.7174358925924644,0.6010071459000533,-0.1164287466924111,0.1164287466924111,0.1164287466924111,True
all10,llama31_instruct,selfish,NcAs,OD2,0,1.0,0.7000000000000001,-0.29999999999999993,0.29999999999999993,-0.29999999999999993,False,0.7073035142616234,0.652380168724391,-0.05492334553723244,0.05492334553723244,-0.05492334553723244,False
all10,llama31_instruct,selfish,NcBa,OD2,0,0.9666666666666667,0.6,-0.3666666666666667,0.3666666666666667,-0.3666666666666667,False,0.6161251469543033,0.6676227570169112,0.05149761006260789,0.05149761006260789,0.05149761006260789,True
all10,llama31_instruct,selfish,NcCh,OD2,0,0.5333333333333333,0.6,0.06666666666666665,0.06666666666666665,0.06666666666666665,True,0.5532862091050861,0.5964855077542115,0.04319929864912542,0.04319929864912542,0.04319929864912542,True
all10,llama31_instruct,selfish,NcCo,OD1,0,1.0,0.7333333333333334,-0.2666666666666666,0.2666666666666666,-0.2666666666666666,False,0.6758487316805107,0.6471531752141773,-0.028695556466333483,0.028695556466333483,-0.028695556466333483,False
all10,llama31_instruct,selfish,NcHr,OD1,0,0.46666666666666673,0.5333333333333333,0.0666666666666666,0.0666666666666666,0.0666666666666666,True,0.5135764261333701,0.501330462612538,-0.01224596352083207,0.01224596352083207,-0.01224596352083207,False
all10,llama31_instruct,selfish,NcNc,DD,0,0.6333333333333333,0.5333333333333333,-0.09999999999999998,0.09999999999999998,-0.09999999999999998,False,0.5145104134699464,0.5252530743119076,0.010742660841961182,0.010742660841961182,0.010742660841961182,True
all10,llama31_instruct,selfish,NcPd,DD,0,1.0,0.5666666666666667,-0.43333333333333335,0.43333333333333335,-0.43333333333333335,False,0.6300324808657175,0.5659422350311771,-0.06409024583454037,0.06409024583454037,-0.06409024583454037,False
all10,llama31_instruct,selfish,NcSh,OD2,0,0.7000000000000001,0.5333333333333333,-0.16666666666666674,0.16666666666666674,-0.16666666666666674,False,0.5691343570470149,0.5188676826039028,-0.05026667444311206,0.05026667444311206,-0.05026667444311206,False
all10,llama31_instruct,selfish,PcAs,OD2,0,0.7000000000000001,0.6,-0.10000000000000009,0.10000000000000009,-0.10000000000000009,False,0.5646521499513754,0.5618526644419276,-0.002799485509447752,0.002799485509447752,-0.002799485509447752,False
all10,llama31_instruct,selfish,PcBa,OD2,0,1.0,0.5333333333333333,-0.4666666666666667,0.4666666666666667,-0.4666666666666667,False,0.6753952126352436,0.5664059346487677,-0.10898927798647595,0.10898927798647595,-0.10898927798647595,False
all10,llama31_instruct,selfish,PcCh,OD2,0,0.7333333333333334,0.5333333333333333,-0.20000000000000007,0.20000000000000007,-0.20000000000000007,False,0.5612735339190045,0.53892430608071,-0.022349227838294516,0.022349227838294516,-0.022349227838294516,False
all10,llama31_instruct,selfish,PcCo,OD1,0,0.9333333333333332,0.5666666666666668,-0.3666666666666665,0.3666666666666665,-0.3666666666666665,False,0.637828951286665,0.589360418411406,-0.048468532875258985,0.048468532875258985,-0.048468532875258985,False
all10,llama31_instruct,selfish,PcHr,OD1,0,0.9,0.5666666666666667,-0.33333333333333337,0.33333333333333337,-0.33333333333333337,False,0.6209882756833726,0.6133189687567818,-0.007669306926590735,0.007669306926590735,-0.007669306926590735,False
all10,llama31_instruct,selfish,PcNc,DD,0,0.4666666666666666,0.5333333333333333,0.06666666666666671,0.06666666666666671,0.06666666666666671,True,0.5058074734416157,0.5506377077093573,0.044830234267741575,0.044830234267741575,0.044830234267741575,True
all10,llama31_instruct,selfish,PcPc,DD,0,0.8333333333333334,0.7000000000000001,-0.1333333333333333,0.1333333333333333,-0.1333333333333333,False,0.6117820563795525,0.6182142572451984,0.006432200865645887,0.006432200865645887,0.006432200865645887,True
all10,llama31_instruct,selfish,PcPd,DD,0,0.7333333333333334,0.5333333333333333,-0.20000000000000007,0.20000000000000007,-0.20000000000000007,False,0.5848817005546506,0.5864615006420039,0.0015798000873532558,0.0015798000873532558,0.0015798000873532558,True
all10,llama31_instruct,selfish,PcSh,OD2,0,0.9333333333333332,0.7000000000000001,-0.23333333333333317,0.23333333333333317,-0.23333333333333317,False,0.6138287622444967,0.6314870871619129,0.017658324917416257,0.017658324917416257,0.017658324917416257,True
all10,llama31_instruct,selfish,PdAs,OD1,1,0.5333333333333333,0.5666666666666668,0.03333333333333344,0.03333333333333344,-0.03333333333333344,False,0.5354875272664475,0.5437605847587319,0.008273057492284352,0.008273057492284352,-0.008273057492284352,False
all10,llama31_instruct,selfish,PdBa,OD1,1,0.9666666666666667,0.5666666666666667,-0.4,0.4,0.4,True,0.603308470294365,0.6030618217367932,-0.000246648557571727,0.000246648557571727,0.000246648557571727,True
all10,llama31_instruct,selfish,PdCh,OD1,1,0.9666666666666667,0.5333333333333333,-0.43333333333333335,0.43333333333333335,0.43333333333333335,True,0.6179268686087517,0.5874314308154863,-0.030495437793265356,0.030495437793265356,0.030495437793265356,True
all10,llama31_instruct,selfish,PdCo,OD2,1,0.5333333333333333,0.5666666666666667,0.033333333333333326,0.033333333333333326,-0.033333333333333326,False,0.5190952703605345,0.5929869046625583,0.07389163430202383,0.07389163430202383,-0.07389163430202383,False
all10,llama31_instruct,selfish,PdHr,OD2,1,1.0,0.5333333333333333,-0.4666666666666667,0.4666666666666667,0.4666666666666667,True,0.6543819231738471,0.5878473783991711,-0.06653454477467602,0.06653454477467602,0.06653454477467602,True
all10,llama31_instruct,selfish,PdSh,OD1,1,0.7000000000000001,0.6,-0.10000000000000009,0.10000000000000009,0.10000000000000009,True,0.6375658938486061,0.6328891792903779,-0.004676714558228157,0.004676714558228157,0.004676714558228157,True
all10,llama31_instruct,inequity,AsBa,MP,1,0.7000000000000001,0.9,0.19999999999999996,0.19999999999999996,-0.19999999999999996,False,0.5987881561754689,0.6212251096227627,0.022436953447293795,0.022436953447293795,-0.022436953447293795,False
all10,llama31_instruct,inequity,ChAs,MP,0,0.7333333333333334,0.6666666666666666,-0.06666666666666676,0.06666666666666676,-0.06666666666666676,False,0.5644978019257875,0.5169833464491719,-0.04751445547661559,0.04751445547661559,-0.04751445547661559,False
all10,llama31_instruct,inequity,ChBa,CO2,1,1.0,0.8333333333333334,-0.16666666666666663,0.16666666666666663,0.16666666666666663,True,0.6262286071424398,0.5919512131383754,-0.03427739400406438,0.03427739400406438,0.03427739400406438,True
all10,llama31_instruct,inequity,CmCo,OD2,1,0.5666666666666668,0.3666666666666667,-0.20000000000000007,0.20000000000000007,0.20000000000000007,True,0.5388484095492768,0.5136125488253618,-0.025235860723915038,0.025235860723915038,0.025235860723915038,True
all10,llama31_instruct,inequity,CmPc,DD,1,1.0,0.7333333333333334,-0.2666666666666666,0.2666666666666666,0.2666666666666666,True,0.6649562608003722,0.5917848633612118,-0.07317139743916035,0.07317139743916035,0.07317139743916035,True
all10,llama31_instruct,inequity,DlCm,DD,1,0.8333333333333334,0.6,-0.2333333333333334,0.2333333333333334,0.2333333333333334,True,0.6132114699818402,0.5552031441338086,-0.05800832584803162,0.05800832584803162,0.05800832584803162,True
all10,llama31_instruct,inequity,DlHr,OD2,1,0.7000000000000001,0.7333333333333334,0.033333333333333326,0.033333333333333326,-0.033333333333333326,False,0.5953711052436832,0.5367467138175893,-0.05862439142609388,0.05862439142609388,0.05862439142609388,True
all10,llama31_instruct,inequity,HaAs,OD2,0,1.0,0.7999999999999999,-0.20000000000000007,0.20000000000000007,-0.20000000000000007,False,0.6967987059977934,0.6064202379183996,-0.09037846807939376,0.09037846807939376,-0.09037846807939376,False
all10,llama31_instruct,inequity,HaBa,OD2,1,0.8666666666666667,0.4666666666666666,-0.4000000000000001,0.4000000000000001,0.4000000000000001,True,0.6033342804226385,0.4801465954852389,-0.12318768493739957,0.12318768493739957,0.12318768493739957,True
all10,llama31_instruct,inequity,HaCh,OD2,1,1.0,0.8333333333333334,-0.16666666666666663,0.16666666666666663,0.16666666666666663,True,0.6626699032699767,0.5806280846458957,-0.082041818624081,0.082041818624081,0.082041818624081,True
all10,llama31_instruct,inequity,HaCm,DD,1,0.7333333333333334,0.7333333333333334,0.0,0.0,-0.0,False,0.6272051513704293,0.5657851481270109,-0.06142000324341845,0.06142000324341845,0.06142000324341845,True
all10,llama31_instruct,inequity,HaHr,OD1,1,0.4666666666666666,0.43333333333333335,-0.03333333333333327,0.03333333333333327,0.03333333333333327,True,0.46049805856051695,0.4785165846342398,0.01801852607372284,0.01801852607372284,-0.01801852607372284,False
all10,llama31_instruct,inequity,HaSh,OD2,0,0.9666666666666667,0.6333333333333333,-0.33333333333333337,0.33333333333333337,-0.33333333333333337,False,0.6348086469335102,0.5800207220761565,-0.05478792485735373,0.05478792485735373,-0.05478792485735373,False
all10,llama31_instruct,inequity,HrCo,MP,1,0.9666666666666667,0.6,-0.3666666666666667,0.3666666666666667,0.3666666666666667,True,0.6309624453046352,0.5324610756255517,-0.09850136967908352,0.09850136967908352,0.09850136967908352,True
all10,llama31_instruct,inequity,NcAs,OD2,0,1.0,0.8333333333333334,-0.16666666666666663,0.16666666666666663,-0.16666666666666663,False,0.7073035142616234,0.5988036895652283,-0.10849982469639508,0.10849982469639508,-0.10849982469639508,False
all10,llama31_instruct,inequity,NcBa,OD2,1,0.9666666666666667,0.8333333333333334,-0.1333333333333333,0.1333333333333333,0.1333333333333333,True,0.6161251469543033,0.5670763161928919,-0.04904883076141142,0.04904883076141142,0.04904883076141142,True
all10,llama31_instruct,inequity,NcCh,OD2,1,0.5333333333333333,0.7333333333333334,0.20000000000000007,0.20000000000000007,-0.20000000000000007,False,0.5532862091050861,0.5732678089447155,0.019981599839629438,0.019981599839629438,-0.019981599839629438,False
all10,llama31_instruct,inequity,NcCo,OD1,0,1.0,0.7666666666666666,-0.2333333333333334,0.2333333333333334,-0.2333333333333334,False,0.6758487316805107,0.5765871337956096,-0.09926159788490119,0.09926159788490119,-0.09926159788490119,False
all10,llama31_instruct,inequity,NcHr,OD1,1,0.46666666666666673,0.5666666666666667,0.09999999999999992,0.09999999999999992,-0.09999999999999992,False,0.5135764261333701,0.4975600858407144,-0.016016340292655695,0.016016340292655695,0.016016340292655695,True
all10,llama31_instruct,inequity,NcSh,OD2,0,0.7000000000000001,0.6,-0.10000000000000009,0.10000000000000009,-0.10000000000000009,False,0.5691343570470149,0.5411857159999621,-0.027948641047052747,0.027948641047052747,-0.027948641047052747,False
all10,llama31_instruct,inequity,PcHr,OD1,1,0.9,0.6666666666666666,-0.2333333333333334,0.2333333333333334,0.2333333333333334,True,0.6209882756833726,0.559149968500435,-0.06183830718293759,0.06183830718293759,0.06183830718293759,True
all10,llama31_instruct,inequity,PcNc,DD,0,0.4666666666666666,0.6,0.13333333333333336,0.13333333333333336,0.13333333333333336,True,0.5058074734416157,0.5170199524398434,0.011212478998227748,0.011212478998227748,0.011212478998227748,True
all10,llama31_instruct,inequity,PcPd,DD,1,0.7333333333333334,0.7333333333333334,0.0,0.0,-0.0,False,0.5848817005546506,0.557021762703113,-0.02785993785153762,0.02785993785153762,0.02785993785153762,True
all10,llama31_instruct,inequity,PdAs,OD1,0,0.5333333333333333,0.4666666666666666,-0.06666666666666671,0.06666666666666671,-0.06666666666666671,False,0.5354875272664475,0.49613926771714034,-0.03934825954930721,0.03934825954930721,-0.03934825954930721,False
all10,llama31_instruct,inequity,PdBa,OD1,1,0.9666666666666667,0.8666666666666667,-0.09999999999999998,0.09999999999999998,0.09999999999999998,True,0.603308470294365,0.6060742828627225,0.0027658125683575063,0.0027658125683575063,-0.0027658125683575063,False
all10,llama31_instruct,inequity,PdCo,OD2,0,0.5333333333333333,0.6666666666666666,0.1333333333333333,0.1333333333333333,0.1333333333333333,True,0.5190952703605345,0.5694802217866854,0.05038495142615096,0.05038495142615096,0.05038495142615096,True
all10,llama31_instruct,inequity,PdHr,OD2,1,1.0,0.9,-0.09999999999999998,0.09999999999999998,0.09999999999999998,True,0.6543819231738471,0.6257134483673323,-0.0286684748065148,0.0286684748065148,0.0286684748065148,True
all10,llama31_instruct,inequity,ShAs,CO1,0,0.6,0.5,-0.09999999999999998,0.09999999999999998,-0.09999999999999998,False,0.5309509365795672,0.5085638783048534,-0.022387058274713767,0.022387058274713767,-0.022387058274713767,False
all10,llama31_instruct,inequity,ShBa,MP,1,1.0,0.7666666666666666,-0.2333333333333334,0.2333333333333334,0.2333333333333334,True,0.6583969066164913,0.5877726885168669,-0.07062421809962438,0.07062421809962438,0.07062421809962438,True
all10,llama31_instruct,inequity,ShCh,MP,1,0.6666666666666666,0.46666666666666673,-0.1999999999999999,0.1999999999999999,0.1999999999999999,True,0.541139759785365,0.5135512598150593,-0.027588499970305658,0.027588499970305658,0.027588499970305658,True
all10,llama31_instruct,risk,AsAs,CO1,1,0.6333333333333334,0.7666666666666666,0.1333333333333332,0.1333333333333332,-0.1333333333333332,False,0.5557466846509056,0.655066924217265,0.09932023956635938,0.09932023956635938,-0.09932023956635938,False
all10,llama31_instruct,risk,AsBa,MP,1,0.7000000000000001,0.6,-0.10000000000000009,0.10000000000000009,0.10000000000000009,True,0.5987881561754689,0.5804995863907328,-0.01828856978473603,0.01828856978473603,0.01828856978473603,True
all10,llama31_instruct,risk,BaBa,CO2,0,1.0,0.5333333333333333,-0.4666666666666667,0.4666666666666667,-0.4666666666666667,False,0.635546462186407,0.5196898640194413,-0.1158565981669657,0.1158565981669657,-0.1158565981669657,False
all10,llama31_instruct,risk,ChAs,MP,0,0.7333333333333334,0.8666666666666667,0.1333333333333333,0.1333333333333333,0.1333333333333333,True,0.5644978019257875,0.6894181531187141,0.12492035119292666,0.12492035119292666,0.12492035119292666,True
all10,llama31_instruct,risk,ChBa,CO2,0,1.0,0.4666666666666666,-0.5333333333333334,0.5333333333333334,-0.5333333333333334,False,0.6262286071424398,0.5230492072206135,-0.10317939992182623,0.10317939992182623,-0.10317939992182623,False
all10,llama31_instruct,risk,CmAs,OD1,1,0.7333333333333334,0.3333333333333333,-0.4000000000000001,0.4000000000000001,0.4000000000000001,True,0.5841071923546624,0.42210143302398406,-0.1620057593306783,0.1620057593306783,0.1620057593306783,True
all10,llama31_instruct,risk,CmBa,OD1,1,0.9333333333333332,0.7333333333333334,-0.19999999999999984,0.19999999999999984,0.19999999999999984,True,0.5852923204422953,0.66919149849013,0.08389917804783475,0.08389917804783475,-0.08389917804783475,False
all10,llama31_instruct,risk,CmCh,OD1,1,0.8333333333333334,0.7000000000000001,-0.1333333333333333,0.1333333333333333,0.1333333333333333,True,0.607582473492263,0.6353052721161115,0.02772279862384852,0.02772279862384852,-0.02772279862384852,False
all10,llama31_instruct,risk,CmCm,DD,1,0.9666666666666667,0.2333333333333333,-0.7333333333333334,0.7333333333333334,0.7333333333333334,True,0.5990434974617457,0.3368974545834377,-0.26214604287830795,0.26214604287830795,0.26214604287830795,True
all10,llama31_instruct,risk,CmCo,OD2,1,0.5666666666666668,0.2333333333333333,-0.3333333333333335,0.3333333333333335,0.3333333333333335,True,0.5388484095492768,0.3883801304011755,-0.1504682791481013,0.1504682791481013,0.1504682791481013,True
all10,llama31_instruct,risk,CmHr,OD2,1,0.6666666666666666,0.5333333333333333,-0.1333333333333333,0.1333333333333333,0.1333333333333333,True,0.5873096944770143,0.49424414684668266,-0.09306554763033165,0.09306554763033165,0.09306554763033165,True
all10,llama31_instruct,risk,CmNc,DD,1,0.6,0.3333333333333333,-0.26666666666666666,0.26666666666666666,0.26666666666666666,True,0.5401006900879819,0.4275908233134167,-0.1125098667745652,0.1125098667745652,0.1125098667745652,True
all10,llama31_instruct,risk,CmPc,DD,1,1.0,0.7333333333333334,-0.2666666666666666,0.2666666666666666,0.2666666666666666,True,0.6649562608003722,0.6728794896181944,0.007923228817822259,0.007923228817822259,-0.007923228817822259,False
all10,llama31_instruct,risk,CmPd,DD,1,0.6666666666666666,0.6333333333333334,-0.033333333333333215,0.033333333333333215,0.033333333333333215,True,0.6100893708207877,0.627356372656692,0.01726700183590424,0.01726700183590424,-0.01726700183590424,False
all10,llama31_instruct,risk,CmSh,OD1,1,0.9333333333333332,0.9333333333333332,0.0,0.0,-0.0,False,0.6662989997241348,0.7775445391225931,0.11124553939845838,0.11124553939845838,-0.11124553939845838,False
all10,llama31_instruct,risk,CoAs,CO2,0,0.23333333333333336,0.3666666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333,True,0.4513123900680891,0.4529903069818941,0.0016779169138049776,0.0016779169138049776,0.0016779169138049776,True
all10,llama31_instruct,risk,CoBa,MP,0,0.5,0.5,0.0,0.0,0.0,False,0.5547720663196223,0.49263720743699474,-0.06213485888262754,0.06213485888262754,-0.06213485888262754,False
all10,llama31_instruct,risk,CoCh,MP,0,0.6,0.6666666666666666,0.06666666666666665,0.06666666666666665,0.06666666666666665,True,0.5546250948043907,0.5985579873666439,0.04393289256225319,0.04393289256225319,0.04393289256225319,True
all10,llama31_instruct,risk,CoCo,CO1,0,0.6333333333333334,0.3666666666666667,-0.2666666666666667,0.2666666666666667,-0.2666666666666667,False,0.5065405186618538,0.4285957617507708,-0.07794475691108299,0.07794475691108299,-0.07794475691108299,False
all10,llama31_instruct,risk,CoSh,CO2,0,0.5666666666666667,0.7999999999999999,0.23333333333333328,0.23333333333333328,0.23333333333333328,True,0.5361366725949103,0.7029499655798258,0.16681329298491554,0.16681329298491554,0.16681329298491554,True
all10,llama31_instruct,risk,DlAs,OD1,1,0.39999999999999997,0.3,-0.09999999999999998,0.09999999999999998,0.09999999999999998,True,0.4617553445126988,0.44127895157243163,-0.020476392940267152,0.020476392940267152,0.020476392940267152,True
all10,llama31_instruct,risk,DlBa,OD1,1,0.9666666666666667,0.9333333333333332,-0.03333333333333344,0.03333333333333344,0.03333333333333344,True,0.6575569440250592,0.7193017092818988,0.061744765256839695,0.061744765256839695,-0.061744765256839695,False
all10,llama31_instruct,risk,DlCh,OD1,1,1.0,0.3666666666666667,-0.6333333333333333,0.6333333333333333,0.6333333333333333,True,0.6251825501927789,0.39088630127571555,-0.23429624891706335,0.23429624891706335,0.23429624891706335,True
