model,round,cue,game,class,target_action,base_pref_target,cue_pref_target,shift_pref,base_real_target,cue_real_target,shift_real
gptoss,1,maximin,HaBa,OD2,0,0.6617518587288443,0.9987448618878778,0.33699300315903347,0.6666666666666666,0.6666666666666666,0.0
gptoss,1,maximin,HaCh,OD2,0,0.4469640049026271,1.0,0.5530359950973729,0.6666666666666666,1.0,0.33333333333333337
gptoss,1,maximin,HaCm,DD,0,0.19020840453963198,0.99998705629733,0.809778651757698,0.0,0.6666666666666666,0.6666666666666666
gptoss,1,maximin,HaCo,OD1,0,0.5612945289437191,0.9436288682866354,0.3823343393429163,0.6666666666666666,1.0,0.33333333333333337
gptoss,1,maximin,HaHa,DD,0,0.6553256957377511,0.9976079883425069,0.34228229260475573,0.6666666666666666,0.6666666666666666,0.0
gptoss,1,maximin,HaHr,OD1,0,0.7798278797688889,0.9917122332022802,0.2118843534333913,1.0,1.0,0.0
gptoss,1,maximin,HaNc,DD,0,0.5389679506525499,0.58981276161907,0.05084481096652016,0.3333333333333333,0.6666666666666666,0.3333333333333333
gptoss,1,maximin,HaPc,DD,0,0.9329527822611402,0.9999555595748586,0.0670027773137184,0.6666666666666666,0.3333333333333333,-0.3333333333333333
gptoss,1,maximin,HaPd,DD,0,0.7298006001740469,0.9986761241649772,0.2688755239909303,0.6666666666666666,0.3333333333333333,-0.3333333333333333
gptoss,1,maximin,HaSh,OD2,0,0.5661538892182669,0.999888216624519,0.43373432740625206,0.3333333333333333,1.0,0.6666666666666667
gptoss,1,maximin,HrAs,MP,1,0.30087068299480635,0.0003343694115235385,-0.3005363135832828,0.6666666666666667,0.6666666666666667,0.0
gptoss,1,maximin,HrBa,CO1,1,0.44612609210029086,0.9991054203694302,0.5529793282691393,0.6666666666666667,1.0,0.33333333333333326
gptoss,1,maximin,HrCh,CO1,1,0.11884453025284791,0.9999255807583839,0.881081050505536,0.33333333333333337,0.6666666666666667,0.33333333333333337
gptoss,1,maximin,HrCo,MP,1,0.3466900747153213,0.4076170897530983,0.06092701503777698,0.6666666666666667,0.6666666666666667,0.0
gptoss,1,maximin,HrHr,CO2,1,0.4885664466165863,0.9913467934677718,0.5027803468511854,0.6666666666666667,1.0,0.33333333333333326
gptoss,1,maximin,HrSh,MP,1,0.6307984269993838,0.8655303062873654,0.23473187928798156,0.33333333333333337,0.33333333333333337,0.0
gptoss,1,maximin,NcAs,OD2,0,0.6255625784976268,0.8975473267806358,0.271984748283009,0.6666666666666666,1.0,0.33333333333333337
gptoss,1,maximin,NcBa,OD2,0,0.10931044047617194,0.9999999999999997,0.8906895595238278,0.3333333333333333,1.0,0.6666666666666667
gptoss,1,maximin,NcCh,OD2,0,0.35897636947915124,0.8947546715196696,0.5357783020405184,0.3333333333333333,0.6666666666666666,0.3333333333333333
gptoss,1,maximin,NcCo,OD1,0,0.3355343667224708,0.9999999982193211,0.6644656314968502,0.3333333333333333,0.6666666666666666,0.3333333333333333
gptoss,1,maximin,NcHr,OD1,0,0.8597770752954671,0.9715839128682614,0.1118068375727943,0.3333333333333333,0.6666666666666666,0.3333333333333333
gptoss,1,maximin,NcNc,DD,0,0.5408093777209871,0.9732141790249399,0.43240480130395276,0.3333333333333333,0.6666666666666666,0.3333333333333333
gptoss,1,maximin,NcPd,DD,0,0.6734562393716885,0.9034068793348774,0.22995063996318887,0.3333333333333333,0.6666666666666666,0.3333333333333333
gptoss,1,maximin,NcSh,OD2,0,0.39741498473097375,0.9882850508958559,0.5908700661648822,0.3333333333333333,0.6666666666666666,0.3333333333333333
gptoss,1,maximin,PcAs,OD2,0,0.495218975937112,0.9948303417793546,0.4996113658422426,0.6666666666666666,0.6666666666666666,0.0
