model,layer,raw_slope,raw_lo,raw_hi,partial_slope,partial_lo,partial_hi,n_games
llama31_instruct,30,-0.024254621832184495,-0.11211654073660943,0.06114011866083008,-0.027914767758538336,-0.07646774563706032,0.01999640099205039,144
llama31_instruct,65,0.2729739126504931,0.21248518669066932,0.338876528421895,0.01608058375745959,-0.06101652878132621,0.10936663867956219,144
llama31_instruct,75,0.33080424609352915,0.2751272963343345,0.3919200171943908,0.03410477183613081,-0.05729380769576505,0.13322466028983018,144
llama31_instruct,78,0.3501236281074727,0.294421082733459,0.40982330459259303,0.04054035810100622,-0.05088444562870768,0.1344111627955637,144
llama31_instruct,79,0.3320366282160544,0.27353384069096887,0.3970315424631632,0.036811750190770036,-0.051169432639156055,0.13062311973197027,144
llama31_instruct,80,0.22071244068929105,0.16109059001257006,0.2841148755785088,0.009183369104996083,-0.05350211781611387,0.07481937350675315,144
