model,layer,raw_slope,raw_lo,raw_hi,partial_slope,partial_lo,partial_hi,n_games
qwen_instruct,30,0.01795071864378582,-0.09288738999213465,0.1409009811106801,0.048031579464081285,-0.012157857730339963,0.11017069108125498,144
qwen_instruct,65,0.38505982442631126,0.3497750116349488,0.42486356832090105,0.1080566493781468,0.0228822354123947,0.19597725681925218,144
qwen_instruct,75,0.38355682955672044,0.3530892484026986,0.4181076127291626,0.10546487122977052,0.020368366131534026,0.1994473460810663,144
qwen_instruct,78,0.37345274008502866,0.3438971963205405,0.4063899926334204,0.10474876811511237,0.02126926097173609,0.1931248828933072,144
qwen_instruct,79,0.3716899278886037,0.34267001020651333,0.4050067493178661,0.09373852515285279,0.007801929288211636,0.18751122792179709,144
qwen_instruct,80,0.32687565947857405,0.27249382059983324,0.3849504461115556,0.08505547510300057,0.019749321928049676,0.15458060994189754,144
