layer,condition,cb_id,region,contrib_incr,mean_abs,mean_score,model,game_code
40,cue_inequity_aversion,3,rule,15.498046875,1.4649251302083333,0.9881591796875,qwen,AsPc
40,cue_inequity_aversion,3,label_token,-12.525390625,1.18603515625,0.67626953125,qwen,AsPc
40,cue_inequity_aversion,3,own_payoff,7.1875,1.30078125,-0.64453125,qwen,AsPc
40,cue_inequity_aversion,3,opponent_payoff,-13.578125,1.6796875,-1.6796875,qwen,AsPc
40,cue_inequity_aversion,3,question,2.18359375,1.2656598772321428,1.025634765625,qwen,AsPc
40,cue_inequity_aversion,3,answer_prefix,-0.359375,1.8098958333333333,1.4296875,qwen,AsPc
40,cue_length_match_null,0,cue_prefix,1.0078125,3.0835129310344827,-2.8861799568965516,qwen,AsPc
40,cue_length_match_null,0,intro,-1.484375,3.513916015625,-3.37255859375,qwen,AsPc
40,cue_length_match_null,0,rule,-34.1796875,1.7880045572916667,-1.5053304036458333,qwen,AsPc
40,cue_length_match_null,0,label_token,12.1171875,1.3525390625,-1.0927734375,qwen,AsPc
40,cue_length_match_null,0,own_payoff,6.3515625,2.14453125,2.14453125,qwen,AsPc
40,cue_length_match_null,0,opponent_payoff,17.28125,1.83203125,1.78515625,qwen,AsPc
40,cue_length_match_null,0,question,-2.7734375,1.5432477678571428,-1.1833147321428572,qwen,AsPc
40,cue_length_match_null,0,answer_prefix,0.453125,2.1744791666666665,-1.2942708333333333,qwen,AsPc
40,cue_length_match_null,1,cue_prefix,0.8515625,3.0897932381465516,-2.8951205549568964,qwen,AsPc
40,cue_length_match_null,1,intro,-1.3359375,3.5079345703125,-3.3736572265625,qwen,AsPc
40,cue_length_match_null,1,rule,-31.703125,1.776397705078125,-1.4816385904947917,qwen,AsPc
40,cue_length_match_null,1,label_token,10.96484375,1.42529296875,-1.22998046875,qwen,AsPc
40,cue_length_match_null,1,own_payoff,5.90625,2.18359375,2.04296875,qwen,AsPc
40,cue_length_match_null,1,opponent_payoff,16.48046875,1.80078125,1.76171875,qwen,AsPc
40,cue_length_match_null,1,question,-3.0625,1.4773995535714286,-1.1671316964285714,qwen,AsPc
40,cue_length_match_null,1,answer_prefix,0.546875,2.5208333333333335,-1.25,qwen,AsPc
40,cue_length_match_null,2,cue_prefix,-1.2109375,3.1333512931034484,2.9154094827586206,qwen,AsPc
40,cue_length_match_null,2,intro,1.7890625,3.515625,3.374755859375,qwen,AsPc
40,cue_length_match_null,2,rule,21.41796875,1.8343607584635417,1.5350443522135417,qwen,AsPc
40,cue_length_match_null,2,label_token,-11.52734375,1.39404296875,1.16650390625,qwen,AsPc
40,cue_length_match_null,2,own_payoff,5.0625,1.15234375,-0.72265625,qwen,AsPc
40,cue_length_match_null,2,opponent_payoff,-16.15625,1.861328125,-1.861328125,qwen,AsPc
40,cue_length_match_null,2,question,2.3515625,1.56640625,1.2181919642857142,qwen,AsPc
40,cue_length_match_null,2,answer_prefix,-0.703125,2.140625,1.1822916666666667,qwen,AsPc
40,cue_length_match_null,3,cue_prefix,-1.0546875,3.1291419719827585,2.9274313038793105,qwen,AsPc
40,cue_length_match_null,3,intro,1.5546875,3.5693359375,3.419189453125,qwen,AsPc
40,cue_length_match_null,3,rule,19.701171875,1.8267923990885417,1.5062357584635417,qwen,AsPc
40,cue_length_match_null,3,label_token,-10.76953125,1.39599609375,1.18701171875,qwen,AsPc
40,cue_length_match_null,3,own_payoff,5.765625,1.14453125,-0.59765625,qwen,AsPc
40,cue_length_match_null,3,opponent_payoff,-15.939453125,1.88671875,-1.88671875,qwen,AsPc
40,cue_length_match_null,3,question,2.609375,1.5890066964285714,1.2240513392857142,qwen,AsPc
40,cue_length_match_null,3,answer_prefix,-0.7578125,2.1822916666666665,1.2083333333333333,qwen,AsPc
40,cue_loss_aversion,0,cue_prefix,0.30859375,1.7621527777777777,-1.2309027777777777,qwen,AsPc
40,cue_loss_aversion,0,intro,-0.92578125,2.7890625,-2.4609375,qwen,AsPc
40,cue_loss_aversion,0,rule,-13.310546875,1.4547119140625,-0.9856770833333334,qwen,AsPc
40,cue_loss_aversion,0,label_token,8.96484375,1.28466796875,-0.77880859375,qwen,AsPc
40,cue_loss_aversion,0,own_payoff,0.837890625,2.478515625,2.478515625,qwen,AsPc
40,cue_loss_aversion,0,opponent_payoff,5.359375,1.59765625,1.44921875,qwen,AsPc
40,cue_loss_aversion,0,question,-1.9609375,1.287109375,-0.8373325892857143,qwen,AsPc
40,cue_loss_aversion,0,answer_prefix,0.3203125,1.5963541666666667,-1.0546875,qwen,AsPc
40,cue_loss_aversion,1,cue_prefix,0.353515625,1.744140625,-1.2117332175925926,qwen,AsPc
40,cue_loss_aversion,1,intro,-1.048828125,2.79034423828125,-2.45721435546875,qwen,AsPc
40,cue_loss_aversion,1,rule,-13.2109375,1.4513193766276042,-0.9882151285807291,qwen,AsPc
40,cue_loss_aversion,1,label_token,9.23828125,1.302734375,-0.76171875,qwen,AsPc
40,cue_loss_aversion,1,own_payoff,0.73046875,2.474609375,2.474609375,qwen,AsPc
40,cue_loss_aversion,1,opponent_payoff,5.140625,1.60546875,1.44140625,qwen,AsPc
40,cue_loss_aversion,1,question,-1.734375,1.1957310267857142,-0.8754185267857143,qwen,AsPc
40,cue_loss_aversion,1,answer_prefix,-0.0859375,1.4791666666666667,-1.1666666666666667,qwen,AsPc
40,cue_loss_aversion,2,cue_prefix,-0.12890625,1.7486979166666667,1.1847511574074074,qwen,AsPc
40,cue_loss_aversion,2,intro,1.24609375,2.79217529296875,2.47576904296875,qwen,AsPc
40,cue_loss_aversion,2,rule,7.173828125,1.4897969563802083,0.9935811360677084,qwen,AsPc
40,cue_loss_aversion,2,label_token,-8.958984375,1.193359375,0.7763671875,qwen,AsPc
40,cue_loss_aversion,2,own_payoff,7.484375,1.16796875,-0.58984375,qwen,AsPc
40,cue_loss_aversion,2,opponent_payoff,-7.8984375,1.736328125,-1.736328125,qwen,AsPc
40,cue_loss_aversion,2,question,2.13671875,1.2762276785714286,0.9015066964285714,qwen,AsPc
40,cue_loss_aversion,2,answer_prefix,-0.4921875,1.6901041666666667,1.3984375,qwen,AsPc
40,cue_loss_aversion,3,cue_prefix,0.09375,1.822337962962963,1.2717013888888888,qwen,AsPc
40,cue_loss_aversion,3,intro,0.609375,2.772918701171875,2.507781982421875,qwen,AsPc
40,cue_loss_aversion,3,rule,7.01171875,1.48516845703125,0.9883015950520834,qwen,AsPc
40,cue_loss_aversion,3,label_token,-8.97265625,1.19580078125,0.80419921875,qwen,AsPc
40,cue_loss_aversion,3,own_payoff,7.984375,1.06640625,-0.55859375,qwen,AsPc
40,cue_loss_aversion,3,opponent_payoff,-7.92578125,1.705078125,-1.705078125,qwen,AsPc
40,cue_loss_aversion,3,question,2.17578125,1.2811104910714286,1.0012555803571428,qwen,AsPc
40,cue_loss_aversion,3,answer_prefix,-0.09375,1.5833333333333333,1.46875,qwen,AsPc
40,cue_maximin,0,cue_prefix,1.28515625,1.4076915922619047,-0.8518880208333334,qwen,AsPc
40,cue_maximin,0,intro,-4.10546875,2.706298828125,-2.200927734375,qwen,AsPc
40,cue_maximin,0,rule,-14.35546875,1.45556640625,-0.9771321614583334,qwen,AsPc
40,cue_maximin,0,label_token,11.3671875,1.28076171875,-0.76416015625,qwen,AsPc
40,cue_maximin,0,own_payoff,-3.7109375,2.54296875,1.35546875,qwen,AsPc
40,cue_maximin,0,opponent_payoff,10.38671875,1.513671875,1.498046875,qwen,AsPc
40,cue_maximin,0,question,-3.0625,1.4364188058035714,-1.3515276227678572,qwen,AsPc
40,cue_maximin,0,answer_prefix,0.8828125,2.0234375,-1.7630208333333333,qwen,AsPc
40,cue_maximin,1,cue_prefix,1.42578125,1.3818591889880953,-0.8542364211309523,qwen,AsPc
40,cue_maximin,1,intro,-4.19921875,2.6514892578125,-2.2010498046875,qwen,AsPc
40,cue_maximin,1,rule,-14.359375,1.43829345703125,-0.9472452799479166,qwen,AsPc
40,cue_maximin,1,label_token,11.7265625,1.2685546875,-0.7470703125,qwen,AsPc
40,cue_maximin,1,own_payoff,-4.0859375,2.6328125,1.3046875,qwen,AsPc
40,cue_maximin,1,opponent_payoff,10.265625,1.521484375,1.427734375,qwen,AsPc
40,cue_maximin,1,question,-2.6875,1.3687220982142858,-1.3687220982142858,qwen,AsPc
40,cue_maximin,1,answer_prefix,0.34375,2.1015625,-1.8984375,qwen,AsPc
40,cue_maximin,2,cue_prefix,-1.08984375,1.34375,0.8214285714285714,qwen,AsPc
40,cue_maximin,2,intro,4.56640625,2.677734375,2.21142578125,qwen,AsPc
40,cue_maximin,2,rule,15.6015625,1.5162150065104167,1.03460693359375,qwen,AsPc
40,cue_maximin,2,label_token,-12.1484375,1.134765625,0.796875,qwen,AsPc
40,cue_maximin,2,own_payoff,6.5859375,1.234375,-0.625,qwen,AsPc
40,cue_maximin,2,opponent_payoff,-13.578125,1.7578125,-1.7578125,qwen,AsPc
40,cue_maximin,2,question,2.4453125,1.4239676339285714,1.4175502232142858,qwen,AsPc
40,cue_maximin,2,answer_prefix,-0.984375,1.9583333333333333,1.9583333333333333,qwen,AsPc
40,cue_maximin,3,cue_prefix,-1.32421875,1.3563290550595237,0.8057338169642857,qwen,AsPc
40,cue_maximin,3,intro,4.26953125,2.688720703125,2.201904296875,qwen,AsPc
40,cue_maximin,3,rule,15.73046875,1.4995320638020833,1.0264689127604167,qwen,AsPc
40,cue_maximin,3,label_token,-11.98828125,1.13427734375,0.77001953125,qwen,AsPc
40,cue_maximin,3,own_payoff,6.75,1.27734375,-0.56640625,qwen,AsPc
40,cue_maximin,3,opponent_payoff,-13.453125,1.82421875,-1.82421875,qwen,AsPc
40,cue_maximin,3,question,2.4453125,1.4740513392857142,1.4601004464285714,qwen,AsPc
40,cue_maximin,3,answer_prefix,-0.78125,2.015625,1.8802083333333333,qwen,AsPc
40,cue_risk_aversion,0,cue_prefix,-1.8671875,2.6677911931818183,-2.6677911931818183,qwen,AsPc
40,cue_risk_aversion,0,intro,0.375,2.9835205078125,-2.8096923828125,qwen,AsPc
40,cue_risk_aversion,0,rule,-19.16015625,1.440521240234375,-1.0244852701822917,qwen,AsPc
40,cue_risk_aversion,0,label_token,8.25,1.26416015625,-0.58544921875,qwen,AsPc
40,cue_risk_aversion,0,own_payoff,3.171875,2.345703125,2.345703125,qwen,AsPc
40,cue_risk_aversion,0,opponent_payoff,11.16796875,1.73828125,1.55859375,qwen,AsPc
40,cue_risk_aversion,0,question,-3.1953125,1.173828125,-0.8663504464285714,qwen,AsPc
40,cue_risk_aversion,0,answer_prefix,0.5703125,1.4453125,-1.4453125,qwen,AsPc
40,cue_risk_aversion,1,cue_prefix,-1.3359375,2.6409801136363638,-2.6409801136363638,qwen,AsPc
40,cue_risk_aversion,1,intro,0.1015625,2.935546875,-2.77587890625,qwen,AsPc
40,cue_risk_aversion,1,rule,-16.76171875,1.44000244140625,-1.0242716471354167,qwen,AsPc
40,cue_risk_aversion,1,label_token,8.14453125,1.35546875,-0.603515625,qwen,AsPc
40,cue_risk_aversion,1,own_payoff,3.296875,2.33203125,2.33203125,qwen,AsPc
40,cue_risk_aversion,1,opponent_payoff,8.5625,1.79296875,1.50390625,qwen,AsPc
40,cue_risk_aversion,1,question,-3.171875,1.1625279017857142,-0.8723493303571429,qwen,AsPc
40,cue_risk_aversion,1,answer_prefix,0.28125,1.7473958333333333,-1.7473958333333333,qwen,AsPc
40,cue_risk_aversion,2,cue_prefix,1.6015625,2.669921875,2.669921875,qwen,AsPc
40,cue_risk_aversion,2,intro,-0.140625,2.931427001953125,2.761505126953125,qwen,AsPc
40,cue_risk_aversion,2,rule,9.24609375,1.445098876953125,1.0125834147135417,qwen,AsPc
40,cue_risk_aversion,2,label_token,-8.78125,1.2041015625,0.6982421875,qwen,AsPc
40,cue_risk_aversion,2,own_payoff,6.21875,1.52734375,-0.40234375,qwen,AsPc
40,cue_risk_aversion,2,opponent_payoff,-9.80859375,1.908203125,-1.908203125,qwen,AsPc
40,cue_risk_aversion,2,question,2.6796875,1.1615862165178572,0.876708984375,qwen,AsPc
40,cue_risk_aversion,2,answer_prefix,-0.1796875,1.4479166666666667,1.4375,qwen,AsPc
40,cue_risk_aversion,3,cue_prefix,1.8203125,2.6420454545454546,2.6420454545454546,qwen,AsPc
40,cue_risk_aversion,3,intro,-0.46875,2.953125,2.78271484375,qwen,AsPc
40,cue_risk_aversion,3,rule,10.578125,1.45208740234375,1.0329793294270833,qwen,AsPc
40,cue_risk_aversion,3,label_token,-9.50390625,1.12939453125,0.61083984375,qwen,AsPc
40,cue_risk_aversion,3,own_payoff,5.6796875,1.3984375,-0.4453125,qwen,AsPc
40,cue_risk_aversion,3,opponent_payoff,-9.66015625,1.919921875,-1.919921875,qwen,AsPc
40,cue_risk_aversion,3,question,2.890625,1.1668526785714286,0.8850446428571429,qwen,AsPc
40,cue_risk_aversion,3,answer_prefix,-0.453125,1.5885416666666667,1.515625,qwen,AsPc
40,cue_selfish_maximizer,0,cue_prefix,-1.09375,1.5642400568181818,-1.0516690340909092,qwen,AsPc
40,cue_selfish_maximizer,0,intro,-4.125,3.31396484375,-2.995849609375,qwen,AsPc
40,cue_selfish_maximizer,0,rule,-17.388671875,1.6334025065104167,-1.3783162434895833,qwen,AsPc
40,cue_selfish_maximizer,0,label_token,14.57421875,1.40087890625,-1.02783203125,qwen,AsPc
40,cue_selfish_maximizer,0,own_payoff,-0.74609375,2.73828125,1.11328125,qwen,AsPc
40,cue_selfish_maximizer,0,opponent_payoff,9.103515625,1.509765625,1.189453125,qwen,AsPc
40,cue_selfish_maximizer,0,question,-2.76171875,1.4538225446428572,-1.3904854910714286,qwen,AsPc
40,cue_selfish_maximizer,0,answer_prefix,1.359375,2.0390625,-1.6380208333333333,qwen,AsPc
40,cue_selfish_maximizer,1,cue_prefix,-1.203125,1.6193181818181819,-1.0944602272727273,qwen,AsPc
40,cue_selfish_maximizer,1,intro,-4.765625,3.3658447265625,-3.1007080078125,qwen,AsPc
40,cue_selfish_maximizer,1,rule,-17.2578125,1.6316324869791667,-1.3546142578125,qwen,AsPc
40,cue_selfish_maximizer,1,label_token,14.515625,1.458984375,-1.005859375,qwen,AsPc
40,cue_selfish_maximizer,1,own_payoff,-1.76953125,2.69140625,1.01171875,qwen,AsPc
40,cue_selfish_maximizer,1,opponent_payoff,10.890625,1.57421875,1.22265625,qwen,AsPc
40,cue_selfish_maximizer,1,question,-3.16015625,1.4690290178571428,-1.4623325892857142,qwen,AsPc
40,cue_selfish_maximizer,1,answer_prefix,1.234375,1.9166666666666667,-1.7708333333333333,qwen,AsPc
40,cue_selfish_maximizer,2,cue_prefix,1.1015625,1.5976917613636363,1.0661576704545455,qwen,AsPc
40,cue_selfish_maximizer,2,intro,4.5234375,3.31591796875,3.059326171875,qwen,AsPc
40,cue_selfish_maximizer,2,rule,20.48828125,1.7461140950520833,1.4653116861979167,qwen,AsPc
40,cue_selfish_maximizer,2,label_token,-14.046875,1.4658203125,1.103515625,qwen,AsPc
40,cue_selfish_maximizer,2,own_payoff,6.2109375,1.390625,-0.2890625,qwen,AsPc
40,cue_selfish_maximizer,2,opponent_payoff,-18.3046875,1.482421875,-1.482421875,qwen,AsPc
40,cue_selfish_maximizer,2,question,2.52734375,1.4936872209821428,1.4749930245535714,qwen,AsPc
40,cue_selfish_maximizer,2,answer_prefix,-1.078125,1.9635416666666667,1.7135416666666667,qwen,AsPc
40,cue_selfish_maximizer,3,cue_prefix,1.03125,1.5871448863636364,1.0479403409090908,qwen,AsPc
40,cue_selfish_maximizer,3,intro,4.0,3.2801513671875,3.0408935546875,qwen,AsPc
40,cue_selfish_maximizer,3,rule,20.95703125,1.74029541015625,1.4530232747395833,qwen,AsPc
40,cue_selfish_maximizer,3,label_token,-14.42578125,1.34326171875,1.08544921875,qwen,AsPc
40,cue_selfish_maximizer,3,own_payoff,6.734375,1.26953125,-0.28515625,qwen,AsPc
40,cue_selfish_maximizer,3,opponent_payoff,-18.1328125,1.517578125,-1.517578125,qwen,AsPc
40,cue_selfish_maximizer,3,question,2.3671875,1.5146484375,1.4900948660714286,qwen,AsPc
40,cue_selfish_maximizer,3,answer_prefix,-0.9375,1.8541666666666667,1.6875,qwen,AsPc
79,baseline,0,intro,5.84375,1.92138671875,0.44677734375,qwen,AsPc
79,baseline,0,rule,-21.3046875,2.0684407552083335,-0.4144694010416667,qwen,AsPc
79,baseline,0,label_token,31.359375,2.083984375,1.076171875,qwen,AsPc
79,baseline,0,own_payoff,-5.6171875,1.6328125,0.9140625,qwen,AsPc
79,baseline,0,opponent_payoff,-9.6015625,1.984375,-0.171875,qwen,AsPc
79,baseline,0,question,-1.7578125,2.4877232142857144,0.7310267857142857,qwen,AsPc
79,baseline,0,answer_prefix,4.671875,0.8020833333333334,0.7604166666666666,qwen,AsPc
79,baseline,1,intro,5.5625,1.886474609375,0.456787109375,qwen,AsPc
79,baseline,1,rule,-20.9296875,2.0453287760416665,-0.4702962239583333,qwen,AsPc
79,baseline,1,label_token,31.40625,2.14453125,1.14453125,qwen,AsPc
79,baseline,1,own_payoff,-5.359375,1.546875,0.953125,qwen,AsPc
79,baseline,1,opponent_payoff,-9.9921875,2.1640625,-0.3046875,qwen,AsPc
79,baseline,1,question,-1.6875,2.4308035714285716,1.8683035714285714,qwen,AsPc
79,baseline,1,answer_prefix,4.5625,1.0520833333333333,0.71875,qwen,AsPc
79,baseline,2,intro,-5.71875,1.89111328125,-0.46337890625,qwen,AsPc
79,baseline,2,rule,22.2890625,2.0669352213541665,0.4169514973958333,qwen,AsPc
79,baseline,2,label_token,-32.21875,2.30859375,-1.12109375,qwen,AsPc
79,baseline,2,own_payoff,7.5546875,0.6015625,-0.3828125,qwen,AsPc
79,baseline,2,opponent_payoff,7.1015625,0.8359375,0.0234375,qwen,AsPc
79,baseline,2,question,2.1953125,2.4229910714285716,-0.5859375,qwen,AsPc
79,baseline,2,answer_prefix,-4.296875,0.7604166666666666,-0.4270833333333333,qwen,AsPc
79,baseline,3,intro,-5.875,1.871826171875,-0.465576171875,qwen,AsPc
79,baseline,3,rule,24.484375,2.0899658203125,0.3918050130208333,qwen,AsPc
79,baseline,3,label_token,-34.140625,2.322265625,-1.283203125,qwen,AsPc
79,baseline,3,own_payoff,7.375,0.5859375,-0.4609375,qwen,AsPc
79,baseline,3,opponent_payoff,7.03125,0.796875,-0.046875,qwen,AsPc
79,baseline,3,question,2.046875,2.299107142857143,-1.7120535714285714,qwen,AsPc
79,baseline,3,answer_prefix,-3.984375,0.6875,-0.4791666666666667,qwen,AsPc
79,cue_inequity_aversion,0,cue_prefix,-0.25,1.6760817307692308,-1.4417067307692308,qwen,AsPc
79,cue_inequity_aversion,0,intro,3.53125,1.978271484375,-0.101806640625,qwen,AsPc
79,cue_inequity_aversion,0,rule,-12.859375,1.8955485026041667,-0.1087646484375,qwen,AsPc
79,cue_inequity_aversion,0,label_token,23.046875,2.302734375,1.201171875,qwen,AsPc
79,cue_inequity_aversion,0,own_payoff,-4.8046875,1.35546875,1.01171875,qwen,AsPc
79,cue_inequity_aversion,0,opponent_payoff,-7.265625,1.17578125,0.06640625,qwen,AsPc
79,cue_inequity_aversion,0,question,-0.1015625,2.7488839285714284,1.2511160714285714,qwen,AsPc
79,cue_inequity_aversion,0,answer_prefix,3.609375,1.7604166666666667,0.8854166666666666,qwen,AsPc
79,cue_inequity_aversion,1,cue_prefix,-0.4375,1.7079326923076923,-1.4627403846153846,qwen,AsPc
79,cue_inequity_aversion,1,intro,3.8671875,1.895263671875,0.057373046875,qwen,AsPc
79,cue_inequity_aversion,1,rule,-12.75,1.9346211751302083,-0.13390096028645834,qwen,AsPc
79,cue_inequity_aversion,1,label_token,22.609375,2.318359375,1.193359375,qwen,AsPc
79,cue_inequity_aversion,1,own_payoff,-4.9296875,1.4140625,1.0390625,qwen,AsPc
79,cue_inequity_aversion,1,opponent_payoff,-7.2890625,1.18359375,0.13671875,qwen,AsPc
79,cue_inequity_aversion,1,question,0.1796875,2.9073660714285716,2.6171875,qwen,AsPc
79,cue_inequity_aversion,1,answer_prefix,3.78125,1.7708333333333333,0.8541666666666666,qwen,AsPc
79,cue_inequity_aversion,2,cue_prefix,0.078125,1.734375,1.5072115384615385,qwen,AsPc
79,cue_inequity_aversion,2,intro,-2.875,1.9141845703125,0.0623779296875,qwen,AsPc
79,cue_inequity_aversion,2,rule,9.3125,1.9055989583333333,0.18375651041666666,qwen,AsPc
79,cue_inequity_aversion,2,label_token,-22.03125,2.13671875,-0.88671875,qwen,AsPc
79,cue_inequity_aversion,2,own_payoff,5.3515625,0.9296875,-0.7421875,qwen,AsPc
79,cue_inequity_aversion,2,opponent_payoff,8.6171875,0.7109375,0.0546875,qwen,AsPc
79,cue_inequity_aversion,2,question,-0.96875,2.7042410714285716,-1.3649553571428572,qwen,AsPc
79,cue_inequity_aversion,2,answer_prefix,-2.171875,1.90625,-0.8229166666666666,qwen,AsPc
79,cue_inequity_aversion,3,cue_prefix,0.140625,1.6760817307692308,1.4549278846153846,qwen,AsPc
79,cue_inequity_aversion,3,intro,-4.0078125,1.987548828125,0.092529296875,qwen,AsPc
79,cue_inequity_aversion,3,rule,9.1953125,1.8420206705729167,0.14426676432291666,qwen,AsPc
79,cue_inequity_aversion,3,label_token,-19.71875,2.08984375,-0.84765625,qwen,AsPc
79,cue_inequity_aversion,3,own_payoff,4.953125,0.9609375,-0.8671875,qwen,AsPc
79,cue_inequity_aversion,3,opponent_payoff,7.171875,0.7109375,-0.1484375,qwen,AsPc
79,cue_inequity_aversion,3,question,0.640625,3.021205357142857,-2.7488839285714284,qwen,AsPc
79,cue_inequity_aversion,3,answer_prefix,-3.15625,2.0416666666666665,-0.7916666666666666,qwen,AsPc
79,cue_length_match_null,0,cue_prefix,0.5625,1.7054148706896552,-0.6652747844827587,qwen,AsPc
79,cue_length_match_null,0,intro,0.359375,1.93212890625,-0.34033203125,qwen,AsPc
79,cue_length_match_null,0,rule,-12.296875,1.8536376953125,-0.4825032552083333,qwen,AsPc
79,cue_length_match_null,0,label_token,29.203125,2.048828125,1.220703125,qwen,AsPc
79,cue_length_match_null,0,own_payoff,-7.234375,0.921875,0.15625,qwen,AsPc
79,cue_length_match_null,0,opponent_payoff,-9.3203125,1.6015625,-0.1171875,qwen,AsPc
79,cue_length_match_null,0,question,0.1015625,2.564732142857143,1.1361607142857142,qwen,AsPc
79,cue_length_match_null,0,answer_prefix,1.5,1.8958333333333333,0.7708333333333334,qwen,AsPc
79,cue_length_match_null,1,cue_prefix,0.515625,1.7421875,-0.6376616379310345,qwen,AsPc
79,cue_length_match_null,1,intro,0.5,1.931640625,-0.3212890625,qwen,AsPc
79,cue_length_match_null,1,rule,-12.4140625,1.868408203125,-0.4400227864583333,qwen,AsPc
79,cue_length_match_null,1,label_token,28.609375,2.091796875,1.279296875,qwen,AsPc
79,cue_length_match_null,1,own_payoff,-6.1875,1.03125,0.40625,qwen,AsPc
79,cue_length_match_null,1,opponent_payoff,-9.65625,1.515625,-0.046875,qwen,AsPc
79,cue_length_match_null,1,question,-0.484375,2.5463169642857144,2.2572544642857144,qwen,AsPc
79,cue_length_match_null,1,answer_prefix,2.8359375,1.6614583333333333,0.7864583333333334,qwen,AsPc
79,cue_length_match_null,2,cue_prefix,-0.5078125,1.7272359913793103,0.63671875,qwen,AsPc
79,cue_length_match_null,2,intro,-0.5078125,1.94970703125,0.30517578125,qwen,AsPc
79,cue_length_match_null,2,rule,7.5,1.89129638671875,0.42108154296875,qwen,AsPc
79,cue_length_match_null,2,label_token,-26.5625,2.140625,-1.1484375,qwen,AsPc
79,cue_length_match_null,2,own_payoff,8.234375,0.6328125,0.0234375,qwen,AsPc
79,cue_length_match_null,2,opponent_payoff,10.4140625,1.2734375,0.4453125,qwen,AsPc
79,cue_length_match_null,2,question,0.3671875,2.6361607142857144,-1.0736607142857142,qwen,AsPc
79,cue_length_match_null,2,answer_prefix,-1.875,1.953125,-0.6197916666666666,qwen,AsPc
79,cue_length_match_null,3,cue_prefix,-0.4609375,1.7347790948275863,0.6577316810344828,qwen,AsPc
79,cue_length_match_null,3,intro,-0.2890625,1.9549560546875,0.3497314453125,qwen,AsPc
79,cue_length_match_null,3,rule,6.2265625,1.8862101236979167,0.4244588216145833,qwen,AsPc
79,cue_length_match_null,3,label_token,-25.53125,2.21484375,-0.98828125,qwen,AsPc
79,cue_length_match_null,3,own_payoff,8.1328125,0.59375,0.03125,qwen,AsPc
79,cue_length_match_null,3,opponent_payoff,10.53125,1.140625,0.390625,qwen,AsPc
79,cue_length_match_null,3,question,0.390625,2.5145089285714284,-2.197544642857143,qwen,AsPc
79,cue_length_match_null,3,answer_prefix,-2.59375,1.71875,-0.6354166666666666,qwen,AsPc
79,cue_loss_aversion,0,cue_prefix,0.328125,1.7378472222222223,-1.3767361111111112,qwen,AsPc
79,cue_loss_aversion,0,intro,1.4375,1.9686279296875,-0.4210205078125,qwen,AsPc
79,cue_loss_aversion,0,rule,-4.203125,1.8950093587239583,-0.24250284830729166,qwen,AsPc
79,cue_loss_aversion,0,label_token,18.78125,1.84765625,0.81640625,qwen,AsPc
79,cue_loss_aversion,0,own_payoff,-5.40625,1.4609375,0.5703125,qwen,AsPc
79,cue_loss_aversion,0,opponent_payoff,-9.9765625,0.984375,-0.65625,qwen,AsPc
79,cue_loss_aversion,0,question,0.3828125,2.4017857142857144,0.90625,qwen,AsPc
79,cue_loss_aversion,0,answer_prefix,3.65625,1.8541666666666667,0.3541666666666667,qwen,AsPc
79,cue_loss_aversion,1,cue_prefix,0.390625,1.7112268518518519,-1.359375,qwen,AsPc
79,cue_loss_aversion,1,intro,1.34375,1.979736328125,-0.400146484375,qwen,AsPc
79,cue_loss_aversion,1,rule,-4.65625,1.8983408610026042,-0.2739919026692708,qwen,AsPc
79,cue_loss_aversion,1,label_token,19.203125,1.814453125,0.783203125,qwen,AsPc
79,cue_loss_aversion,1,own_payoff,-5.71875,1.546875,0.4375,qwen,AsPc
79,cue_loss_aversion,1,opponent_payoff,-9.578125,0.9609375,-0.5703125,qwen,AsPc
79,cue_loss_aversion,1,question,0.109375,2.6941964285714284,2.1629464285714284,qwen,AsPc
79,cue_loss_aversion,1,answer_prefix,4.09375,1.75,0.3333333333333333,qwen,AsPc
79,cue_loss_aversion,2,cue_prefix,-0.2109375,1.7039930555555556,1.3428819444444444,qwen,AsPc
79,cue_loss_aversion,2,intro,-1.4140625,1.95654296875,0.43408203125,qwen,AsPc
79,cue_loss_aversion,2,rule,1.34375,1.837890625,0.2520345052083333,qwen,AsPc
79,cue_loss_aversion,2,label_token,-16.625,1.75,-0.671875,qwen,AsPc
79,cue_loss_aversion,2,own_payoff,5.625,1.234375,-0.140625,qwen,AsPc
79,cue_loss_aversion,2,opponent_payoff,9.90625,0.9140625,0.9140625,qwen,AsPc
79,cue_loss_aversion,2,question,-0.03125,2.4185267857142856,-0.8337053571428571,qwen,AsPc
79,cue_loss_aversion,2,answer_prefix,-3.59375,1.84375,-0.6354166666666666,qwen,AsPc
79,cue_loss_aversion,3,cue_prefix,-0.3203125,1.7097800925925926,1.372974537037037,qwen,AsPc
79,cue_loss_aversion,3,intro,-1.7265625,1.9423828125,0.384765625,qwen,AsPc
79,cue_loss_aversion,3,rule,2.8359375,1.8198038736979167,0.21429443359375,qwen,AsPc
79,cue_loss_aversion,3,label_token,-17.375,1.84375,-0.8046875,qwen,AsPc
79,cue_loss_aversion,3,own_payoff,5.1953125,1.125,-0.234375,qwen,AsPc
79,cue_loss_aversion,3,opponent_payoff,9.6796875,0.8515625,0.8515625,qwen,AsPc
79,cue_loss_aversion,3,question,0.8203125,2.7544642857142856,-2.1629464285714284,qwen,AsPc
